name,mw3w,mw4w,groupcz,deextrestnuvmag,sfr_nuv,sfr_nuv_wisew
"rs0952",12.6072,10.4358,7122.51,-15.3377,0.05644967968916620,0.05644967968916620
"rs0953",8.35962,6.36255,6430.94,-15.0533,0.04343777329895993,0.5107391285947466
"rs0954",7.40599,5.71427,6923.82,-14.6013,0.02864664592076350,1.209060947966857
"rs0955",12.4394,8.64924,7011.61,-13.6849,0.01231734885667668,0.01231734885667668
"rs0956",12.4394,15.5687,5748.20,-13.2909,0.008569023971085171,0.008569023971085171
"rs0957",10.7309,8.28139,6308.56,-16.5025,0.1650280166949450,0.1650280166949450
"rs0958",8.38471,6.31072,5723.16,-14.9392,0.03910658513870761,0.4152825855822907
"rs0959",12.6185,11.5573,5024.37,-15.6347,0.07420390736964419,0.07420390736964419
"rs0960",11.5889,9.40092,5752.17,-13.5873,0.01125814702022047,0.01125814702022047
"rs0961",13.2425,9.40092,7146.65,-16.4988,0.1644671365582871,0.1644671365582871
"rs0962",11.5115,10.8186,5416.11,-13.7329,0.01287384284885631,0.01287384284885631
"rs0963",11.7160,10.8186,5416.11,-15.3970,0.05961758809489474,0.05961758809489474
"rs0964",10.5414,8.12764,5416.11,-14.9332,0.03889091190331616,0.03889091190331616
"rs0965",7.96108,6.46836,5416.11,-15.2766,0.05335947652151521,0.05335947652151521
"rs0966",6.00301,3.73683,5545.33,-17.5789,0.4447724086316540,3.201460612840448
"rs0967",9.23614,7.59988,5846.83,-16.1924,0.1240260459767643,0.2800255484711414
"rs0968",11.9821,10.3856,6480.29,-12.7872,0.005388094383207132,0.005388094383207132
"rs0969",10.5588,8.21153,5416.11,-16.6312,0.1858070646862227,0.1858070646862227
"rs0970",9.31324,6.95159,5423.50,-14.0020,0.01649545508476945,0.1415220274484482
"rs0971",9.31324,6.95159,5688.90,-15.7341,0.08131955753912247,0.08131955753912247
"rs0972",12.3167,10.0771,5871.80,-15.6744,0.07697330173105538,0.08619036074208078
"rs0973",12.9782,10.6689,5409.33,-18.4756,1.015838490320216,1.015838490320216
"rs0974",6.45646,4.37771,5561.98,-15.9246,0.09692033659899986,2.200479433378438
"rs0975",13.6585,4.37771,5671.66,-15.8950,0.09431222477005322,0.09431222477005322
"rs0976",12.6154,0.00000,5671.66,-12.2787,0.003373332889658997,0.003373332889658997
"rs0977",10.9049,8.50098,5561.98,-16.0357,0.1073632761657783,0.1073632761657783
"rs0978",8.71892,5.26880,5671.66,-11.9676,0.002532719853705457,0.6654583017263691
"rs0979",10.3798,7.27616,5865.15,-13.5275,0.01065533458695361,0.01065533458695361
"rs0980",6.15265,4.27437,6349.55,-13.0500,0.006863869731060832,3.287524600004228
"rs0981",11.2416,9.17248,5917.13,-12.7827,0.005365773777259756,0.005365773777259756
"rs0982",14.0077,9.17248,5948.70,-13.0568,0.006907003674191575,0.006907003674191575
"rs0983",10.0844,6.93237,5892.85,-13.5639,0.01101907959073699,0.08356525492707872
"rs0984",8.37707,6.01172,6406.19,-12.0293,0.002680941475452719,0.4158313367598924
"rs0985",10.2071,8.96151,6406.19,-14.8376,0.03561333798897007,0.09706814655904285
"rs0986",12.9158,9.83076,6406.19,-14.0183,0.01674514789216267,0.01674514789216267
"rs0987",12.9158,0.00000,5812.30,-14.4691,0.02536277571080325,0.02536277571080325
"rs0988",9.63110,7.81992,6406.19,-13.2926,0.008582507206536593,0.1387485305314668
"rs0989",8.20898,5.85986,6406.19,-16.0162,0.1054469721898541,0.7498382919369986
"rs0990",10.0536,8.67997,6406.19,-16.9137,0.2410050363776930,0.2410050363776930
"rs0991",8.16335,6.59442,5944.89,-12.3889,0.003733556660106147,0.3968592838880092
"rs0992",9.31251,7.11876,5867.61,-17.1409,0.2971283498676388,0.4435677215547934
"rs0993",14.2085,11.6199,5867.61,-18.5876,1.126124388271970,1.126124388271970
"rs0994",14.2085,10.7080,6892.20,-13.6196,0.01159815363521643,0.01159815363521643
"rs0995",8.22746,6.50740,5867.61,-16.0542,0.1092027053851228,0.4944259579404091
"rs0996",12.8930,6.50740,5972.71,-14.9036,0.03784476258259164,0.03784476258259164
"rs0997",8.33865,6.66693,5972.71,-16.0913,0.1130032288535068,0.4657077487866079
"rs0998",13.9146,11.4196,5701.30,-12.6989,0.004967394603245351,0.004967394603245351
"rs0999",14.3810,10.1183,6104.34,-15.2397,0.05157431004648936,0.05157431004648936
"rs1000",9.03040,7.31783,6088.02,-14.3315,0.02234355159499326,0.2196392965400760
"rs1001",11.6998,7.31783,6953.90,-15.8375,0.08944691667989874,0.08944691667989874
"rs1002",11.7657,9.97288,6088.02,-15.4227,0.06104612434571969,0.06104612434571969
"rs1003",10.2333,7.35047,6088.02,-17.2995,0.3438570479096753,0.3438570479096753
"rs1004",7.68281,5.68575,6087.74,-14.2415,0.02056683116348318,0.7277441905835835
"rs1005",6.75622,5.14987,6088.02,-13.2911,0.008570499214107952,1.539065418345899
"rs1006",12.7171,8.73773,5861.90,-12.7826,0.005365378075408652,0.005365378075408652
"rs1007",10.1874,6.49742,6088.02,-17.4260,0.3863416206060378,0.3863416206060378
"rs1008",14.9466,9.71078,7012.70,-19.2887,2.148140585026272,2.148140585026272
"rs1009",11.5036,8.43733,6211.36,-12.3036,0.003451555035990636,0.003451555035990636
"rs1010",6.68624,4.82568,6088.02,-12.9974,0.006539284439770792,1.835984674737232
"rs1011",6.68624,4.82568,6088.02,-18.1619,0.7608941049496454,0.7608941049496454
"rs1012",10.4949,9.28794,7043.12,-12.5141,0.004189988391496818,0.004189988391496818
"rs1013",11.3112,9.20264,7163.57,-16.7698,0.2110926125297974,0.2110926125297974
"rs1014",10.6829,7.81708,5979.65,-13.2155,0.007993897823050287,0.007993897823050287
"rs1015",13.8033,0.00000,7026.90,-13.5708,0.01108902809021335,0.01108902809021335
"rs1016",7.01526,4.98455,5833.95,-15.2284,0.05104224455172876,1.400415393085227
"rs1017",13.8346,4.98455,6475.60,-16.8636,0.2301525183573929,0.2301525183573929
"rs1018",10.6713,10.4238,7024.72,-14.0607,0.01741143804802307,0.01741143804802307
"rs1019",12.9910,10.4238,6567.10,-15.0692,0.04407856135746062,0.04407856135746062
"rs1020",13.1802,9.80773,5833.95,-13.2112,0.007962614299867023,0.007962614299867023
"rs1021",10.7868,9.19016,6296.34,-14.6350,0.02955044633313745,0.02955044633313745
"rs1022",11.1867,7.90502,6296.34,-13.6121,0.01151908350831852,0.01151908350831852
"rs1023",7.71391,5.59421,5974.81,-15.3728,0.05830355151015508,0.8372523785000456
"rs1024",7.71391,9.91969,6906.70,-13.8465,0.01429398955319556,0.01429398955319556
"rs1025",5.54124,2.91288,5481.15,-15.6815,0.07747334394668851,6.593232860829408
"rs1026",14.8536,10.1521,6035.30,-16.9271,0.2440050039972562,0.2440050039972562
"rs1027",11.8454,8.65510,4474.30,-14.7779,0.03370874495590864,0.03370874495590864
"rs1028",10.7524,10.0119,5944.35,-14.5235,0.02666633908384704,0.06656937399632806
"rs1029",10.2610,7.80841,6056.75,-13.7565,0.01315740295571928,0.07829562174773230
"rs1030",11.3763,7.80841,5832.30,-15.4885,0.06485707951014474,0.06485707951014474
"rs1031",12.6939,10.1742,6459.38,-14.8624,0.03643441573925164,0.03643441573925164
"rs1032",10.8556,9.80931,6139.99,-14.8869,0.03726715869272095,0.03726715869272095
"rs1033",9.80497,8.36672,6551.71,-18.1503,0.7528049685751977,0.7528049685751977
"rs1034",9.80497,8.81990,6930.91,-16.7370,0.2048204551049219,0.2048204551049219
"rs1035",10.5664,8.73319,6647.03,-18.1838,0.7763950669790116,0.7763950669790116
"rs1036",8.97173,6.76158,6351.56,-16.3323,0.1410894042106563,0.4312689026680911
"rs1037",13.9500,6.76158,6868.70,-13.4408,0.009837445224379602,0.009837445224379602
"rs1038",8.88990,6.57571,6969.80,-16.9312,0.2449395416981234,0.6442690294462361
"rs1039",10.4888,7.89855,6966.67,-15.3129,0.05517182255262530,0.05517182255262530
"rs1040",12.5145,9.15644,6573.69,-14.8247,0.03519086908734913,0.03519086908734913
"rs1041",11.4053,8.79158,6573.69,-16.9845,0.2572519032926974,0.2572519032926974
"rs1042",14.0907,8.79158,5428.30,-12.6461,0.004731519085026894,0.004731519085026894
"rs1043",12.3595,10.1473,6873.41,-14.8504,0.03603492424690708,0.03603492424690708
"rs1044",13.9383,11.3126,6625.60,-14.6433,0.02977755297928183,0.02977755297928183
"rs1045",10.5272,8.59470,6388.60,-13.4105,0.009567023076649830,0.06627697948345629
"rs1046",9.04347,7.23244,6499.45,-14.3294,0.02230198199335414,0.2546398356149380
"rs1047",10.2536,7.75942,6956.37,-13.4603,0.01001613614757281,0.09652463977482964
"rs1048",7.58591,5.80862,6499.45,-13.8773,0.01470556777298328,0.8904676773130427
"rs1049",7.95890,6.20724,6630.97,-18.3884,0.9373766396512144,1.588004169802794
"rs1050",10.2480,7.20544,6956.37,-15.7464,0.08224969017880576,0.08224969017880576
"rs1051",15.2279,10.8025,6964.80,-15.2485,0.05199486782703909,0.05199486782703909
"rs1052",11.5902,11.4250,6856.42,-15.8283,0.08868836797210367,0.08868836797210367
"rs1053",12.7440,10.2979,6915.17,-19.5175,2.651976380620976,2.651976380620976
"rs1054",12.3531,10.0262,5427.92,-18.3932,0.9415951206565821,0.9415951206565821
"rs1055",10.3128,9.17384,5626.95,-17.8026,0.5465144389324683,0.6001135885188273
"rs1056",12.4750,12.3228,6691.78,-16.0815,0.1119846966848740,0.1119846966848740
"rs1057",8.03162,5.88332,6249.27,-16.0965,0.1135488665035208,0.7592766155013895
"rs1058",12.1755,5.88332,6387.55,-18.8533,1.438413232004426,1.438413232004426
"rs1059",8.28519,6.50894,6725.37,-13.3277,0.008864038485631647,0.5010690365597845
"rs1060",11.4431,8.69289,6948.77,-17.8159,0.5532687586066202,0.5532687586066202
"rs1061",11.6848,10.3086,6940.03,-13.7636,0.01324415781409625,0.01324415781409625
"rs1062",8.47977,6.21109,6342.87,-15.2755,0.05330504059115759,0.4217739259356599
"rs1063",12.2127,6.21109,5298.00,-16.6558,0.1900578499922716,0.1900578499922716
"rs1064",12.2127,10.6473,6453.00,-15.7580,0.08313449819031470,0.08313449819031470
"rs1065",11.5848,10.6002,6360.91,-15.9186,0.09638548046365757,0.09638548046365757
"rs1066",9.41380,7.70654,6426.80,-18.7422,1.298474021616638,1.298474021616638
"rs1067",13.6118,7.70654,6426.80,-14.9223,0.03850220912971467,0.03850220912971467
"rs1068",11.0135,8.86226,6426.80,-19.6622,3.030153129426929,3.030153129426929
"rs1069",17.1194,12.3604,6750.60,-14.7358,0.03242575016301607,0.03242575016301607
"rs1070",10.9907,7.68751,6405.32,-16.3469,0.1429967786109244,0.1801973394842914
"rs1071",12.5314,10.2898,7172.72,-18.1885,0.7797794697288579,0.7797794697288579
"rs1072",10.8083,9.26992,6411.41,-14.8593,0.03633023581802051,0.03633023581802051
"rs1073",11.6749,9.37284,6605.47,-15.1244,0.04638038738690494,0.04638038738690494
"rs1074",9.73049,7.45148,6928.56,-13.7773,0.01341149163390034,0.1917709088721770
"rs1075",7.68558,4.80732,6605.47,-15.9809,0.1020757113001498,1.647535914896306
"rs1076",9.17341,7.09177,6515.20,-15.4621,0.06330076605602035,0.3000159772161672
"rs1077",11.6335,7.09177,6470.36,-15.2854,0.05379203898177436,0.3183191837918237
"rs1078",11.2109,7.09177,6689.57,-18.6398,1.181589166497966,1.181589166497966
"rs1079",10.5278,9.88454,6529.30,-16.0323,0.1070216862597519,0.1662256517336992
"rs1080",9.57055,7.85295,6376.67,-14.3525,0.02277995586467832,0.1591463221504996
"rs1081",11.1614,7.85295,6676.87,-18.2087,0.7943829816866123,0.7943829816866123
"rs1082",8.90440,5.81093,6376.67,-18.6368,1.178421522496856,1.722284346301061
"rs1083",11.1441,9.82675,6489.94,-15.9884,0.1027870214592477,0.1027870214592477
"rs1084",8.87551,6.51351,5207.05,-16.4438,0.1563393764190369,0.3288108965301820
"rs1085",9.18584,7.31550,6630.69,-16.1023,0.1141508864179877,0.3322573590951007
"rs1086",9.30469,7.07515,6570.46,-16.7347,0.2043841242212885,0.4353496340829170
"rs1087",10.1328,8.55752,6588.07,-18.3364,0.8935919749177327,0.8935919749177327
"rs1088",11.0815,9.77604,6498.40,-14.5413,0.02710810495494808,0.02710810495494808
"rs1089",0.00000,0.00000,5945.17,-14.3373,0.02246414193350743,0.02246414193350743
"rs1090",8.78461,6.47499,6570.46,-16.8800,0.2336404583455461,0.6236437755333621
"rs1091",9.64450,6.61704,6695.47,-17.0322,0.2688093251605079,0.4092528561303370
"rs1092",7.55458,6.04635,6722.17,-15.5466,0.06842331990681941,0.9275084246863429
"rs1093",9.37419,7.50585,6570.46,-15.3796,0.05866788348026042,0.2385495994234519
"rs1094",13.3897,11.5955,6722.17,-19.0780,1.769079086581496,1.769079086581496
"rs1095",0.00000,11.5955,6722.17,-15.4296,0.06143298551280216,0.06143298551280216
"rs1096",13.0040,11.0485,5531.20,-16.7166,0.2009979262138367,0.2009979262138367
"rs1097",9.88662,11.0485,6722.17,-16.2475,0.1304913490863811,0.2437598350501170
"rs1098",10.6643,8.13699,6722.17,-17.9879,0.6482387379676519,0.6482387379676519
"rs1099",10.6643,10.4458,6722.17,-16.8572,0.2288020413849524,0.2288020413849524
"rs1100",9.08905,7.00148,6722.17,-15.2544,0.05227999664840415,0.3254786005947971
"rs1101",13.4679,7.00148,5226.10,-16.2062,0.1256210804866750,0.1256210804866750
"rs1102",6.74204,3.96441,6805.03,-15.3921,0.05935059618073545,3.717491576609261
"rs1103",11.0225,8.81239,6805.03,-11.7685,0.002108452012422523,0.002108452012422523
"rs1104",11.9561,8.98356,6722.17,-14.7863,0.03396810344123533,0.03396810344123533
"rs1105",13.0236,12.3011,6323.70,-17.1623,0.3030365995330098,0.3030365995330098
"rs1106",6.66175,4.31587,5271.44,-15.4103,0.06035269341263903,1.871228041424221
"rs1107",11.0746,4.31587,5271.44,-15.3979,0.05966462985314673,0.05966462985314673
"rs1108",11.7618,13.6650,6879.53,-16.2233,0.1276100123163278,0.1276100123163278
"rs1109",8.97925,7.16274,6997.71,-15.6192,0.07315356965758193,0.3562588973150439
"rs1110",10.6666,8.70866,6515.06,-14.4931,0.02593138989758743,0.07780167172212336
"rs1111",6.82368,4.63809,6515.06,-15.7538,0.08281193174894180,2.261226983607210
"rs1112",7.72775,5.89747,6766.64,-15.2647,0.05277616635169224,0.9064709544607602
"rs1113",9.47351,6.94272,6853.57,-15.6497,0.07523865455793932,0.07523865455793932
"rs1114",9.12956,7.85231,6853.57,-15.6374,0.07439120390816922,0.2662732739805079
"rs1115",11.0993,9.15395,6997.71,-17.3879,0.3730177480908017,0.3730177480908017
"rs1116",8.55873,6.93102,6775.95,-15.6243,0.07349917831889814,0.07349917831889814
"rs1117",10.3758,8.78837,6786.04,-16.2002,0.1249195251123918,0.1859022859230859
"rs1118",7.93320,6.05300,6649.90,-15.8575,0.09111070043616973,0.7611298113795740
"rs1119",0.00000,10.4188,6359.42,-13.5354,0.01073335783802586,0.01073335783802586
"rs1120",8.05415,6.18965,6775.95,-15.7659,0.08374001361131862,0.7060666525883600
"rs1121",8.00387,5.64489,6973.72,-14.6755,0.03067287237823035,0.9583456164955193
"rs1122",8.78106,7.32389,6973.72,-19.5086,2.630419968580457,2.967894531388013
"rs1123",9.06879,7.06248,6434.52,-13.9288,0.01542012915271892,0.2600103453293010
"rs1124",10.2218,8.69157,6838.95,-13.1770,0.007715431120740060,0.007715431120740060
"rs1125",11.9599,10.0644,6862.29,-15.1025,0.04545134956584332,0.04545134956584332
"rs1126",11.0143,8.55328,5333.83,-14.9513,0.03954339076603625,0.06478290177954037
"rs1127",12.8662,10.6985,6709.50,-17.5288,0.4246994699132477,0.4246994699132477
"rs1128",11.0048,8.92221,6862.29,-17.8487,0.5702132533992524,0.5702132533992524
"rs1129",10.0066,7.03913,6709.50,-15.5571,0.06908933115224755,0.2688917405540735
"rs1130",12.4405,11.6302,5324.80,-19.3739,2.323307195580235,2.323307195580235
"rs1131",6.67648,4.31123,6871.70,-15.4331,0.06163447739320552,3.131558237143296
"rs1132",16.0848,9.57297,6409.30,-16.1925,0.1240369455429472,0.1240369455429472
"rs1133",13.3954,10.7496,6788.20,-15.4109,0.06038610218508758,0.06038610218508758
"rs1134",9.04172,7.16803,6809.76,-16.0327,0.1070619255597275,0.3701840551669897
"rs1135",13.6097,10.0414,6591.16,-15.0629,0.04382569273858201,0.04382569273858201
"rs1136",13.6097,10.7436,6505.32,-14.8506,0.03604062093486281,0.03604062093486281
"rs1137",9.77129,7.47896,6625.94,-19.0314,1.694785437954412,1.853072069448251
"rs1138",12.0865,10.0961,6951.53,-18.9918,1.634101858764318,1.634101858764318
"rs1139",6.05153,4.13244,6951.53,-14.8814,0.03707953701837691,4.439097685661221
"rs1140",6.05153,4.13244,4515.20,-15.5092,0.06610525783216756,0.06610525783216756
"rs1141",12.4832,0.00000,4851.90,-15.1166,0.04604800701314023,0.04604800701314023
"rs1142",10.9011,10.4071,6695.77,-16.3583,0.1445054038550196,0.1886505269451159
"rs1143",9.96853,8.15395,5330.39,-15.9604,0.1001671669932249,0.1669363454367704
"rs1144",7.81875,6.34712,6695.77,-17.2327,0.3233209483080846,0.9819467499655039
"rs1145",9.79990,7.67088,6695.77,-16.6042,0.1812357077981452,0.1812357077981452
"rs1146",8.52142,6.64482,6951.53,-16.2671,0.1328655794229796,0.5762495701620176
"rs1147",10.7192,10.7244,6528.10,-17.4220,0.3849216685848845,0.3849216685848845
"rs1148",10.8676,10.1536,6864.99,-14.3754,0.02326519247892736,0.02326519247892736
"rs1149",12.6251,10.2740,6942.69,-16.1958,0.1244214753818042,0.1244214753818042
"rs1150",9.04408,7.29930,6942.69,-18.7547,1.313528978362079,1.576047282992244
"rs1151",10.8182,8.34685,6752.28,-18.1202,0.7322537503746234,0.8229277908042251
"rs1152",7.37324,5.31141,6813.23,-15.4472,0.06243754629775489,1.407285598221819
"rs1153",13.3178,10.3801,6644.46,-15.8567,0.09104446280308695,0.09104446280308695
"rs1154",8.63064,6.52145,6813.23,-14.8365,0.03557731869069621,0.4685519760316821
"rs1155",16.5781,6.52145,6644.46,-16.1728,0.1218106312003562,0.1218106312003562
"rs1156",11.3438,10.7868,6813.23,-17.1566,0.3014448063692104,0.3014448063692104
"rs1157",12.5590,10.7843,6942.34,-16.3003,0.1369833723677495,0.1369833723677495
"rs1158",4.60426,2.00191,6644.46,-14.8920,0.03744105530886175,0.03744105530886175
"rs1159",10.0705,7.67908,6858.33,-14.6174,0.02907429482043478,0.1653584700108026
"rs1160",5.12262,2.56547,6644.46,-16.3850,0.1481092027562862,0.1481092027562862
"rs1161",13.3226,12.0628,6644.46,-14.5562,0.02748167957650258,0.02748167957650258
"rs1162",8.18468,6.41149,6919.98,-17.0943,0.2846262369291926,0.8601654768110201
"rs1163",10.3331,6.98213,6919.98,-14.5404,0.02708573240107583,0.3618025416042458
"rs1164",15.7514,11.8673,6706.80,-15.3228,0.05567763871860151,0.05567763871860151
"rs1165",12.2199,0.00000,6840.37,-17.2730,0.3355504376016523,0.3355504376016523
"rs1166",12.1829,0.00000,6761.40,-16.9655,0.2527845934910116,0.2527845934910116
"rs1167",12.6216,3.15834,5146.30,-15.4973,0.06538387782775670,0.06538387782775670
"rs1168",6.19255,3.15834,6787.30,-18.5695,1.107556445477711,8.291100339571852
"rs1169",8.32997,6.52537,6706.80,-18.3349,0.8923025265855344,1.365214700209168
"rs1170",10.7975,9.26171,6787.30,-15.4614,0.06326074267577177,0.1131624324310513
"rs1171",10.6462,9.85812,6787.30,-16.6459,0.1883295818651856,0.2456947535837658
"rs1172",11.7639,9.35813,6787.30,-19.9551,3.968344234742332,3.968344234742332
"rs1173",12.8708,10.9909,6787.30,-18.1035,0.7210384062725864,0.7210384062725864
"rs1174",11.9121,10.9909,6787.30,-17.2266,0.3215242761865274,0.3215242761865274
"rs1175",12.6582,0.00000,4599.70,-15.3423,0.05668509893611851,0.05668509893611851
"rs1176",10.8065,0.00000,6787.30,-14.0442,0.01715006201822062,0.01715006201822062
"rs1177",12.0449,9.61733,7044.85,-17.1306,0.2943095746859468,0.2943095746859468
"rs1178",8.15282,6.16868,6891.11,-15.9694,0.1010041876311432,0.6887489298200284
"rs1179",9.81833,7.62855,6933.45,-18.3355,0.8928105960597518,1.021133322780393
"rs1180",15.2364,9.88193,6967.69,-15.9417,0.09845710414168611,0.09845710414168611
"rs1181",11.8225,9.88193,6933.45,-17.4847,0.4078042229517415,0.4078042229517415
"rs1182",10.3854,9.41747,6892.33,-17.7046,0.4993498407920164,0.5545777809456652
"rs1183",9.12665,7.98937,6967.69,-16.0504,0.1088223759171477,0.2984466442647252
"rs1184",10.5888,8.15865,6933.45,-15.6882,0.07795391001426211,0.1410674837990030
"rs1185",8.83526,6.68000,5091.90,-16.5641,0.1746721010113490,0.3799376683980519
"rs1186",13.1877,6.68000,6966.36,-14.9205,0.03843915434426632,0.4864934971950655
"rs1187",10.8194,8.20995,6727.84,-15.2629,0.05268733185485035,0.05268733185485035
"rs1188",11.2484,9.53732,6869.74,-18.1231,0.7341677787340698,0.7341677787340698
"rs1189",7.78286,5.86356,6967.69,-20.3297,5.603328819792449,6.501128462118590
"rs1190",10.1587,8.80321,6798.54,-16.9887,0.2582571371542870,0.3484358179351398
"rs1191",7.24246,5.58168,6988.53,-14.5264,0.02673900246795168,1.424805648065110
"rs1192",12.9285,10.8061,6798.54,-17.1436,0.2978495254752545,0.2978495254752545
"rs1193",13.4925,9.62091,5452.74,-15.0258,0.04235360649831049,0.04235360649831049
"rs1194",13.0570,9.99243,4635.10,-15.7827,0.08504507030758868,0.08504507030758868
"rs1195",8.30617,6.58766,5452.74,-15.2056,0.04997917102329534,0.3591764391272739
"rs1196",12.5682,6.58766,6686.64,-14.5908,0.02837269087288646,0.4778145141613343
"rs1197",6.39881,3.95077,6909.66,-13.6043,0.01143593237775665,4.219760984654058
"rs1198",8.27371,5.82173,6909.66,-19.5836,2.818349380361263,3.568534703398237
"rs1199",11.0209,9.06551,6794.40,-16.5284,0.1690105578880629,0.1690105578880629
"rs1200",12.8116,10.1104,6909.24,-12.9550,0.006288568097425186,0.006288568097425186
"rs1201",9.21326,8.01520,6909.66,-16.9107,0.2403437553423460,0.4628531333782936
"rs1202",11.2109,7.89353,5178.52,-15.6001,0.07187638609001948,0.07187638609001948
"rs1203",12.8130,10.4096,6909.66,-15.4448,0.06229872510010200,0.06229872510010200
"rs1204",7.95694,6.03878,6953.64,-13.6569,0.01200420158154950,0.7732996778708062
"rs1205",8.89425,7.13508,6839.08,-16.4929,0.1635744914245922,0.4560126899023008
"rs1206",10.5195,8.76391,6870.17,-15.7256,0.08068461815112284,0.1467348981561210
"rs1207",10.0605,9.93952,6997.39,-12.5756,0.004433966283526112,0.004433966283526112
"rs1208",13.1278,12.1062,4931.41,-13.7077,0.01257881309697062,0.01257881309697062
"rs1209",8.98182,6.32893,5294.23,-12.6901,0.004927224128203385,0.2645422896256680
"rs1210",12.7400,10.7353,6997.39,-15.5741,0.07017764972826147,0.07017764972826147
"rs1211",7.63262,5.70857,6949.48,-15.2596,0.05253178468345763,1.080572289353980
"rs1212",9.36063,7.35763,6949.48,-17.3295,0.3534678641610125,0.5499802889738257
"rs1213",9.85220,8.47307,6949.48,-12.6053,0.004557151716138878,0.1295143976859889
"rs1214",7.36260,4.77734,6949.48,-12.1534,0.003005604058940988,1.907894988085593
"rs1215",13.5107,10.8330,7184.60,-15.6891,0.07802267996696662,0.07802267996696662
"rs1216",11.0832,8.63253,5247.32,-16.4647,0.1593820305989224,0.1823079885573971
"rs1217",9.01030,8.11911,6598.74,-16.7053,0.1989267766634512,0.3746542323585351
"rs1218",8.55496,6.17121,7017.97,-14.8643,0.03649924517868278,0.03649924517868278
"rs1219",8.40295,6.43167,7017.97,-13.7754,0.01338776302726588,0.5412523286878365
"rs1220",8.56112,6.39782,6950.41,-16.0737,0.1111860969422550,0.6056239518990651
"rs1221",12.0229,10.4277,5315.50,-18.7301,1.284119247507428,1.284119247507428
"rs1222",11.7796,12.8539,7126.93,-16.9132,0.2409051403354505,0.2409051403354505
"rs1223",12.1988,9.07283,7047.33,-18.8932,1.492296054224640,1.492296054224640
"rs1224",9.76566,7.89484,7047.33,-18.2465,0.8225899909841560,0.8225899909841560
"rs1225",11.1574,10.6106,7047.33,-18.3458,0.9013456510510721,0.9013456510510721
"rs1226",7.06460,5.60234,7047.33,-13.1829,0.007757494226044727,1.682492835157666
"rs1227",11.4065,10.0432,7047.33,-13.9424,0.01561399489476654,0.01561399489476654
"rs1228",11.4065,10.0432,7047.33,-17.7227,0.5077319237884219,0.5077319237884219
"rs1229",8.79925,6.88132,6907.66,-14.7147,0.03179991597793157,0.3775950268122545
"rs1230",8.37380,6.70149,7001.61,-19.5841,2.819844979948140,3.289215741474402
"rs1231",11.3056,9.80143,6610.86,-13.0741,0.007017950203746815,0.007017950203746815
"rs1232",7.64277,5.71060,7047.24,-15.1749,0.04858555956293857,0.04858555956293857
"rs1233",0.00000,0.00000,7047.24,-16.3171,0.1391272472755850,0.1391272472755850
"rs1234",8.11999,6.19640,7047.24,-15.9236,0.09682928402609849,0.7715087080512538
"rs1235",8.69396,6.38165,7047.24,-15.6770,0.07715742454619633,0.4505723415037288
"rs1236",12.6734,10.5168,6982.47,-15.9174,0.09627735753517463,0.09627735753517463
"rs1237",13.8731,10.5168,6894.20,-14.0797,0.01771945063948262,0.01771945063948262
"rs1238",8.84260,6.65680,6794.10,-16.5748,0.1763989461124366,0.4790629853287812
"rs1239",9.84997,6.65680,4421.57,-15.8429,0.08989002942206203,0.08989002942206203
"rs1240",9.27755,6.52063,4528.73,-15.3097,0.05500846133488439,0.2096991569226661
"rs1241",10.2253,9.66773,4421.57,-16.4592,0.1585782355531173,0.1585782355531173
"rs1242",10.4001,4.97795,6950.10,-16.3153,0.1388913439077450,1.245905219480685
"rs1243",7.39324,5.43547,4580.81,-16.5013,0.1648478084764135,0.1648478084764135
"rs1244",9.55033,10.4376,4345.30,-15.3334,0.05622581354943801,0.05622581354943801
"rs1245",11.0545,9.23357,5047.43,-13.9868,0.01626559323571708,0.01626559323571708
"rs1246",10.8393,8.62784,4470.52,-16.7001,0.1979694900706245,0.1979694900706245
"rs1247",12.3619,8.62784,4421.57,-18.3521,0.9065384321058179,0.9065384321058179
"rs1248",7.25915,5.59586,4624.79,-19.6735,3.061830745181067,3.631289053135629
"rs1249",13.0223,10.4550,4704.90,-16.5174,0.1673090266701192,0.1673090266701192
"rs1250",12.6120,10.4550,4520.40,-16.9929,0.2592599188481851,0.2592599188481851
"rs1251",8.96762,7.05485,4470.52,-15.3663,0.05795685904391817,0.1816751984104167
"rs1252",11.5922,9.25275,7080.40,-18.7834,1.348777251365313,1.348777251365313
"rs1253",11.0940,8.63032,4680.30,-18.2554,0.8293138552172142,0.8293138552172142
"rs1254",9.90290,7.94993,4857.01,-17.2284,0.3220466110529531,0.3802991026400635
"rs1256",13.3021,10.2227,7107.90,-15.1679,0.04827620782234131,0.04827620782234131
"rs1257",10.9347,9.27589,5028.47,-15.9669,0.1007691838102377,0.1007691838102377
"rs1258",8.47940,6.72322,5221.32,-16.8915,0.2361401970049162,0.4859096840945357
"rs1259",9.47773,6.66947,5227.11,-13.8480,0.01431396808367953,0.1141233082950108
"rs1260",12.2322,9.70451,5924.74,-14.4811,0.02564489714940896,0.02564489714940896
"rs1261",10.6520,8.40091,5522.43,-15.1304,0.04663529726555073,0.08440963373345506
"rs1262",12.1811,9.54763,5284.20,-14.9991,0.04132348869962642,0.04978098760116244
"rs1263",9.84470,7.51275,5253.58,-18.9215,1.531652405405673,1.531652405405673
