name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag
rf0180,0.2785,0.0019977887,0.007915828,0.0124813765,0.029068058,13.4172,20.520042,12.881484,12.802932,9.329458,7.17267,rf0180,   0,13.1826
rf0182,0.4354,0.0026878617,0.0063027493,0.024944376,1.8703563,13.1417,21.387123,12.840604,12.847808,10.528485,8.5546665,rf0182,   0,12.7626
rf0593,0.0,0.033242058,1.5078642,1.8657522,0.0,0.0,22.667915,16.56238,17.075678,13.512063,0.0,rf0593,   0,16.7861
rf0594,0.0,0.010097682,0.032230053,1.7570021,1.2464974,0.0,21.759708,15.300086,15.194213,13.302864,12.031897,rf0594,   0,15.0097
rf0595,0.0,0.11738935,0.5193335,1.9294417,0.14509739,0.0,22.09565,15.746246,16.456882,13.516775,7.7855983,rf0595,   0,16.4853
rf0596,0.0,0.026610412,0.06010543,0.91404074,1e+33,0.0,21.56286,15.634608,15.809753,14.081806,13.151943,rf0596,   0,15.8174
rf0597,0.291,0.030179903,0.026338868,0.09709872,3.509546,14.1349,21.164299,14.202077,14.279659,11.950741,8.128429,rf0597,   0,14.5797
rf0188,0.1019,0.0020440116,0.0052782292,0.18446895,0.19114478,12.3529,20.356956,12.136127,12.197548,10.719816,8.156508,rf0188,   0,12.1835
rf0189,0.4532,0.010628915,0.026275594,2.2070677,1.974665,14.4786,22.703913,14.4649725,13.936289,11.900932,9.803735,rf0189,   0,14.8934
rf0190,0.0885,0.00211282,0.005647455,0.02771024,0.3010809,12.8095,20.035812,12.922805,12.928057,11.156219,7.9245872,rf0190,   0,13.3454
rf0191,0.1954,0.0020894643,0.0062250122,0.010368589,0.02950916,13.1088,20.600231,12.582009,12.431667,8.945045,7.0254803,rf0191,   0,12.7675
rf0192,0.5541,0.008142778,0.030684138,0.06936144,0.10956297,13.9421,22.198553,13.426051,12.861327,10.837925,8.466614,rf0192,   0,13.9215
rf0193,0.1823,0.002021637,0.004829466,0.0040212492,0.008447973,12.1849,20.588083,11.891556,11.704061,8.34363,6.623818,rf0193,   0,12.2073
rf0194,0.2241,0.006129453,0.015535045,0.7622919,0.0,13.9901,21.887407,13.9708805,13.693532,11.942493,0.0,rf0194,   0,14.3692
rf0195,0.0679,0.007934375,0.013722574,0.069049135,3.343748,13.389,20.723047,13.706152,13.532939,10.770197,8.307176,rf0195,   0,13.8442
rf0196,0.2652,0.001190612,0.0034542207,0.04090225,0.0,10.6886,20.964472,10.709909,10.8784,11.069186,0.0,rf0196,   0,11.0551
rf0197,0.0,0.028857889,0.068410225,0.19153811,0.0,0.0,20.756985,15.050609,15.153373,12.535228,0.0,rf0197,   0,15.0737
rf0198,0.242,0.0027771804,0.026507283,0.536847,153.79979,12.6456,21.072119,13.110495,12.983898,11.828981,10.337303,rf0198,   0,13.255
rf0199,2.7527,0.013347182,0.022663971,1.3129687,11.661995,14.0072,23.489666,13.918275,13.9214325,11.971102,-1.553301,rf0199,   0,13.6497
rf0200,0.3948,0.001416742,0.005277009,0.06833379,0.0,11.7089,20.636637,11.527884,11.433843,11.03025,0.0,rf0200,   0,11.7532
rf0201,0.1574,0.006661545,0.04099161,0.044509757,0.23851171,14.2547,21.097683,13.596431,13.384353,10.636098,9.028884,rf0201,   0,14.0837
rf0204,0.0,0.010475064,0.022792077,1.9468983,3.735061,0.0,22.303688,14.54428,14.187896,12.2089615,8.519743,rf0204,   1,0.0
rf0205,0.0332,0.0005554929,0.0011720167,0.0017232674,0.005503298,11.4679,19.28149,11.302441,11.149432,7.62797,5.6410885,rf0205,   0,11.5778
rf0602,0.0,0.5334283,1.321435,1.851425,0.0,0.0,22.754715,15.973892,17.403597,14.170416,0.0,rf0602,   0,16.9198
rf0206,0.0951,0.020414066,0.24020454,0.008266022,0.029056557,12.1445,21.339533,11.024488,10.295724,8.438169,7.1865487,rf0206,   0,12.3884
rf0209,0.1831,0.014058653,0.09396442,0.07725024,0.76669914,13.4336,21.891628,13.153816,13.232985,11.319873,8.962034,rf0209,   0,13.0615
rf0210,0.3741,0.010420259,0.029981527,1.792611,1.7227565,14.3454,21.794632,14.754646,14.62671,12.561669,10.1565895,rf0210,   0,15.5116
rf0211,0.6709,0.022254543,0.021089267,0.6918557,0.0,14.1649,21.626434,14.422241,14.70676,13.731935,0.0,rf0211,   0,14.9089
rf0213,0.0194,0.00041763036,0.00138102,0.027012145,0.0,10.8335,19.114176,10.710458,10.678867,9.856337,0.0,rf0213,   0,10.7896
rf0214,0.0,0.0056420485,0.018526778,1.9714644,1e+33,0.0,22.685371,13.938994,13.575692,11.792689,10.283715,rf0214,   0,14.2723
rf0215,0.0429,0.0008937165,0.0023261958,0.029686648,0.088641204,10.9609,20.262136,10.911304,10.925507,10.0083475,7.972337,rf0215,   0,11.1467
rf0216,0.1786,0.002130788,0.005866016,0.009305621,0.031493384,13.0236,20.59736,12.756653,12.61419,9.703346,7.3924756,rf0216,   0,12.9802
rf0611,0.0,0.34351698,1.650988,1.1651423,1e+33,0.0,23.410952,15.813891,17.015862,14.037132,12.591187,rf0611,   1,0.0
rf0217,0.0,0.009606872,0.030146124,0.15955369,2.1970985,0.0,21.3217,14.73184,14.573863,12.510899,9.765737,rf0217,   0,14.6691
rf0218,0.5785,0.0114396,0.027029462,0.793916,0.0,13.6232,22.471045,14.343825,14.288173,13.058876,0.0,rf0218,   0,14.5104
rf0219,0.1394,0.0016292782,0.0047150445,0.038880624,2.3787513,11.4717,20.24635,11.298127,11.330086,10.779795,8.541637,rf0219,   1,0.0
rf0220,0.1114,0.0014943061,0.003555587,0.1610882,1e+33,12.4371,19.08161,12.410331,12.467427,12.498697,12.019314,rf0220,   0,12.3196
rf0612,0.0968,0.0028079865,0.011721273,0.32773942,0.8500534,13.4018,20.025692,12.995572,12.902509,11.140286,10.3477955,rf0612,   0,13.0975
rf0221,0.0989,0.0003795704,0.001372762,0.01181278,0.03321218,9.8278,20.65242,9.580089,9.574905,7.561447,6.171195,rf0221,   0,9.9571
rf0222,0.1156,0.00057583314,0.0015065324,0.027640179,0.052188486,9.8263,19.731995,9.676858,9.697937,9.23648,8.774958,rf0222,   0,9.8954
rf0223,0.0607,0.0012755204,0.0038090944,0.005633636,0.03130588,12.3994,20.539894,12.096266,11.843956,8.124739,5.8912716,rf0223,   0,12.4737
rf0224,0.1967,0.00051267666,0.0012882511,0.025793582,0.08460426,10.4063,19.953522,10.240151,10.221153,9.563118,8.265007,rf0224,   1,0.0
rf0225,0.4879,0.020678138,0.028896304,0.12823445,1.4528855,14.4739,21.872673,14.430482,14.063289,11.414479,10.07449,rf0225,   0,16.3903
rf0226,0.0,0.020151455,0.025564164,0.068964064,1e+33,0.0,22.008465,13.465541,13.27164,11.123251,8.865435,rf0226,   0,14.5665
rf0227,0.2434,0.00889474,0.012705518,0.03295241,3.8529923,13.9449,21.79964,13.442796,13.361029,11.045066,6.9335933,rf0227,   0,13.7022
rf0228,0.2079,0.014243072,0.026630491,1.635848,3.5037825,14.2266,22.42732,14.547165,14.612853,12.529532,9.662298,rf0228,   0,15.4956
rf0229,0.0,0.0095826015,0.026161894,0.09953998,0.0,0.0,21.094421,14.5793705,14.736629,11.75405,0.0,rf0229,   0,14.9517
rf0230,0.051,0.0010640362,0.0032584805,0.058737535,1.8111428,12.0659,19.565817,11.928858,11.846494,10.224721,8.795235,rf0230,   0,12.1081
rf0615,0.0,0.0243169,0.13118175,0.5147753,1.4333776,0.0,22.60585,15.461617,15.13611,14.465639,11.055949,rf0615,   0,15.9369
rf0231,0.1443,0.0026809382,0.0053662728,0.13273361,0.0,12.9124,20.17057,12.791321,12.866896,12.155339,0.0,rf0231,   0,13.0604
rf0233,0.012,0.00026896838,0.00045165382,0.0015472837,0.021098534,9.4537,20.216938,9.204148,9.120868,6.9289255,5.2044125,rf0233,   0,9.4378
rf0235,0.0,0.02264903,0.09612055,1.8962203,22.798826,0.0,22.14401,15.049421,14.656078,12.888955,-9.413769,rf0235,   0,15.6038
rf0237,0.0839,0.0012275471,0.003708421,0.006786743,0.0118112415,11.0939,21.178875,10.798485,10.643584,7.6994996,5.825459,rf0237,   0,11.1143
rf0239,0.08,0.0012775806,0.0017611536,0.0028164182,0.009577348,11.5383,20.868237,11.345444,11.323177,7.890878,6.262299,rf0239,   0,11.6826
rf0240,0.0,0.18079107,1.6493034,0.44283527,3.911843,0.0,21.96163,15.760783,15.889414,12.909451,9.032918,rf0240,   0,16.0473
rf0241,0.9499,0.016778572,0.062029812,2.3861284,5.1241865,14.1656,21.436998,15.830265,15.567228,12.810957,10.143895,rf0241,   0,15.9388
rf0242,0.0765,0.00045100064,0.001269855,0.0018547375,0.005726417,10.6453,20.337011,10.487265,10.367096,7.030251,5.4502807,rf0242,   0,10.6541
rf0244,0.0226,0.00029777782,0.00072799384,0.008046219,0.027097091,10.4084,19.249018,10.214621,10.207827,8.49751,6.871003,rf0244,   0,10.2908
rf0245,0.9948,0.006919676,0.020730807,0.08769213,6.3742104,13.2244,21.777538,13.36731,13.3888035,10.737515,3.9591417,rf0245,   0,13.7479
rf0246,0.0,0.017255312,0.41706666,1.7625033,1.901681,0.0,22.9336,14.907706,17.246468,12.183036,9.715513,rf0246,   0,15.3726
rf0247,0.0,0.011373697,0.0280772,0.1162223,1e+33,0.0,20.731377,14.610363,14.756791,11.593538,11.732819,rf0247,   0,15.0392
rf0248,0.1615,0.0028779027,0.0045911227,0.009553845,0.03164202,11.7507,21.58392,11.728376,11.75106,8.5769205,6.6495266,rf0248,   0,11.9022
rf0249,0.2668,0.0004072895,0.0012309152,0.0017036343,0.0020362413,10.2415,20.685799,10.002564,9.858788,6.6806846,4.372852,rf0249,   1,0.0
rf0620,0.0,0.059180714,0.16660391,1.0837709,0.0,0.0,22.661781,17.055658,16.882212,14.246935,0.0,rf0620,   0,16.9597
rf0250,0.0,0.028921116,0.04099237,0.11739516,3.1611,0.0,20.199791,14.564024,14.33709,12.117588,9.269293,rf0250,   0,15.0506
rf0251,0.0716,0.0019838777,0.0057720747,0.008864111,0.031024039,12.6898,21.02067,12.470857,12.337652,9.255535,7.4925604,rf0251,   0,12.9589
rf0252,0.0,0.015424747,0.030584618,1.8092132,0.8543381,0.0,21.821686,14.795934,15.131911,12.13249,11.398929,rf0252,   0,15.3082
rf0621,0.0,0.7087604,2.3864503,1.9557503,2.1305752,0.0,23.179337,19.72646,16.598446,13.134658,10.4883375,rf0621,   0,0.0
rf0253,0.2979,0.0058671674,0.009241344,0.1290875,0.0,13.4349,19.617884,13.602612,13.645092,11.970457,0.0,rf0253,   0,13.7644
rf0254,0.0417,0.00035221508,0.0010472264,0.01972195,0.14925958,10.2729,19.21678,10.243081,10.23507,9.925777,7.4139957,rf0254,   0,10.4069
rf0256,0.0317,0.00068996125,0.002338214,0.0025243082,0.008602266,12.046,20.249805,11.707627,11.479134,7.986543,6.0293617,rf0256,   0,11.7124
rf0623,0.0,0.021452334,0.14660098,1.4486904,1.6693292,0.0,22.06203,15.256933,14.434774,13.411678,11.570618,rf0623,   0,14.9593
rf0258,0.1741,0.0032855815,0.009084175,0.022653278,0.04623939,12.7897,21.049644,12.508795,12.382496,9.033158,7.3076215,rf0258,   1,0.0
rf0259,0.2939,0.0067556,0.009625687,0.032452773,0.06596717,12.9565,22.146664,12.946552,12.797359,10.753501,8.792683,rf0259,   0,12.6686
rf0260,0.0,0.012132908,0.027508141,1.8516973,1.3418798,0.0,22.209179,14.350104,14.062092,12.050144,9.985458,rf0260,   1,0.0
rf0263,0.3511,0.0050020395,0.009342392,0.015672563,0.10167133,13.9308,20.813513,13.553366,13.523488,10.34992,8.204883,rf0263,   0,14.172
rf0264,0.0832,0.0015108983,0.0042781048,0.008030225,0.028690955,12.1142,21.126625,11.695124,11.549031,8.629484,6.2325616,rf0264,   0,12.1882
rf0265,0.3111,0.019870834,0.018847313,0.08204998,1e+33,14.058,20.528912,13.928944,13.904391,11.660255,13.320563,rf0265,   0,14.6203
rf0266,0.0,0.03159158,0.02716708,0.059862237,0.0,0.0,19.944931,14.452578,14.453317,10.927183,0.0,rf0266,   0,14.9147
rf0626,0.0,0.0563458,0.11582854,2.1509502,0.0,0.0,23.4731,16.469023,15.939281,13.177858,0.0,rf0626,   0,14.9722
rf0267,0.4618,0.0019489916,0.0041451645,0.0058394405,0.0058462797,12.0404,21.048004,11.453638,11.374062,7.9682555,5.5880938,rf0267,   0,11.9641
rf0628,0.0,0.029770669,0.10166363,0.5445709,0.0,0.0,23.496635,16.23183,15.689546,14.233416,0.0,rf0628,   0,15.6657
rf0268,0.2602,0.015365751,0.024746094,1.3851175,1e+33,13.5213,22.644327,13.86253,13.913148,12.043534,11.030438,rf0268,   0,14.3278
rf0269,0.0,0.06794108,0.050899442,1.176464,3.5854466,0.0,23.04649,13.826841,13.517141,13.023154,8.222585,rf0269,   0,15.3964
rf0270,0.0311,0.0012190734,0.0019241334,0.017112441,0.04020705,10.7436,19.631514,10.389493,10.374187,10.051442,7.7669444,rf0270,   0,10.6612
rf0271,0.1023,0.0009862444,0.0024830173,0.0141131515,0.091939606,11.7772,19.982231,11.659413,11.692849,9.955238,9.240851,rf0271,   0,11.8038
rf0272,0.0,0.0061391853,0.012957591,1.4912344,0.0,0.0,20.952301,14.121987,14.352345,12.584852,0.0,rf0272,   0,14.4743
rf0274,0.1895,0.0014336851,0.0027619058,0.05898385,3.7642958,12.0826,19.984293,12.331497,12.397463,11.652314,8.637775,rf0274,   0,12.3968
rf0276,0.0,0.010415209,0.029369,0.9331875,1.5890259,0.0,22.287544,14.456303,14.841602,13.040717,10.313815,rf0276,   0,14.3813
rf0277,0.1409,0.00077500957,0.0020496843,0.024579195,0.111671135,10.4793,20.397633,10.176829,9.98745,8.8485,8.194423,rf0277,   0,10.2582
rf0278,0.0,0.022843717,0.05474105,1.7710831,140.58922,0.0,22.698734,14.807601,14.831286,12.589613,9.582277,rf0278,   0,15.2055
rf0279,0.0,0.053323314,0.080605015,0.1935336,0.0,0.0,22.48711,15.32573,15.227553,13.62992,0.0,rf0279,   0,15.9206
rf0280,0.0,0.019689651,0.04187285,0.16235998,1.1191353,0.0,21.068245,14.941853,14.393158,12.526836,11.660246,rf0280,   0,15.6083
rf0281,0.0275,0.0007499571,0.001709242,0.023324555,0.076488174,11.5948,19.384602,11.457314,11.510268,10.580177,9.414509,rf0281,   0,12.1248
rf0630,0.0,0.03047314,0.08773949,0.8911539,4.1991787,0.0,21.684364,15.575916,15.993353,14.055915,8.243642,rf0630,   0,16.2161
rf0282,0.0,0.122053176,0.548951,1.0368154,0.7547343,0.0,22.538235,14.6289015,14.301183,13.399757,11.826249,rf0282,   0,15.9061
rf0632,0.0,0.019059232,0.06843763,1.2751396,2.6688004,0.0,22.32,14.441056,13.506691,13.396855,10.077051,rf0632,   0,15.4102
rf0283,0.0872,0.0003845837,0.0011405551,0.00069528184,0.001693174,11.8943,19.374443,11.479869,11.20299,6.970317,4.754197,rf0283,   0,11.9093
rf0284,0.2055,0.012794408,0.021739095,0.08062993,0.0695155,14.1741,20.929672,13.912538,13.676236,11.304116,8.338656,rf0284,   0,14.3934
rf0285,0.0,0.008712576,0.02461614,0.057406906,0.09995896,0.0,23.493738,14.246637,13.973634,12.054658,9.408729,rf0285,   0,15.4205
rf0634,0.0,0.034394484,0.3866835,1.2288439,0.0,0.0,22.32499,15.788615,16.57651,15.104391,0.0,rf0634,   0,16.9237
rf0286,0.2027,0.00077809335,0.0027575432,0.027820183,1.8911572,11.6443,19.854694,11.472338,11.544184,10.071356,8.706013,rf0286,   0,11.6772
rf0287,0.0893,0.00047996626,0.00088069076,0.0012621657,0.0043157972,10.9352,21.031626,10.438937,10.32262,6.8445063,4.6324544,rf0287,   0,10.9874
rf0637,0.0,0.028760606,0.110335514,1.9836178,0.049251307,0.0,22.26323,15.508859,16.356792,12.906609,6.635332,rf0637,   0,15.8566
rf0288,0.094,0.0019825392,0.00851611,0.09362467,2.8295624,12.5968,20.3543,12.541031,12.398448,11.823702,8.674587,rf0288,   0,12.7302
rf0638,0.1549,0.005370513,0.013205635,0.024775913,2.5354736,14.0001,20.938858,13.855065,13.805962,10.847193,9.629907,rf0638,   0,13.8444
rf0291,0.4702,0.018930279,0.09233262,0.2271649,38.971733,13.8463,21.897509,14.032747,13.872038,11.672213,8.871255,rf0291,   0,14.305
rf0640,0.0249,0.00051802734,0.0022382843,0.0326745,0.3326317,11.5134,19.60241,11.434318,11.327468,10.025922,8.611265,rf0640,   0,11.5808
rf0292,0.0609,0.0007081517,0.0026512567,0.0012717389,0.0035886266,11.4378,20.653309,11.127128,10.901591,7.248117,5.190287,rf0292,   0,11.5327
rf0643,0.0,0.039496567,0.074748635,0.14823315,0.0,0.0,22.049646,14.836383,14.56156,12.201255,0.0,rf0643,   0,16.8451
rf0293,0.0869,0.0006694541,0.003855092,0.0309536,0.0,11.4831,19.937983,11.348746,11.320095,10.401615,0.0,rf0293,   0,11.4191
rf0644,0.0,0.20578268,0.12938523,0.5475798,0.0,0.0,23.036707,16.188501,16.16282,14.532212,0.0,rf0644,   0,14.7832
rf0645,0.0,0.03685767,0.11590404,1.3955029,1.4989821,0.0,23.106014,16.633713,16.428278,13.420803,10.79418,rf0645,   0,16.7913
rf0294,0.0852,0.00067704153,0.0014201667,0.001706528,0.003982298,11.2562,20.982887,10.784833,10.729784,7.3105793,5.6744475,rf0294,   0,11.2691
rf0295,0.3525,0.00044782663,0.0013221387,0.00381041,0.015821861,10.0852,21.209938,9.821299,9.755739,7.6325192,6.2082534,rf0295,   0,10.1803
rf0648,0.0,0.049240567,0.9251348,2.1292658,0.0,0.0,22.639162,17.021797,18.06903,13.540298,0.0,rf0648,   0,16.9932
rf0297,0.1436,0.0051086536,0.015929395,0.034282327,2.0956042,14.2211,20.419346,14.186278,14.056554,11.132777,9.736029,rf0297,   0,14.3843
rf0298,0.3576,0.006382614,0.015545227,0.37102097,0.1663714,14.144,21.443573,13.624004,13.613953,10.518243,9.052925,rf0298,   0,13.7834
rf0299,0.0,0.04602276,0.033434488,0.12088791,0.162258,0.0,21.670105,14.377242,14.501258,12.337256,8.610698,rf0299,   0,15.0799
rf0649,0.0,0.016288394,0.060629804,0.16543074,11.24158,0.0,21.6766,14.709704,14.38847,11.099516,9.488995,rf0649,   0,14.8129
rf0300,0.1559,0.006495301,0.015409773,0.0820731,1.7906951,13.2901,21.96234,13.289055,13.331199,10.207927,7.2858424,rf0300,   0,13.4128
rf0301,0.0555,0.0026450886,0.0075622927,0.4282167,0.44979918,13.057,20.204159,12.853298,12.792609,12.579588,8.846694,rf0301,   0,12.7578
rf0650,0.0,0.14087383,2.585112,0.5626555,1e+33,0.0,23.288477,16.34314,16.373426,14.821073,13.075132,rf0650,   0,0.0
rf0302,0.2421,0.0018162808,0.007369992,0.010096052,0.03601025,12.1213,22.011047,11.959784,11.887626,8.838315,6.6996856,rf0302,   0,12.5861
rf0303,0.5976,0.0076182876,0.013621107,0.06756713,1.1608125,13.9236,22.091717,13.5557,13.765636,12.417483,10.093566,rf0303,   1,0.0
rf0652,0.0,0.11399594,0.4831683,1.4117937,2.4039419,0.0,22.27329,15.378211,15.020715,14.466901,10.1011915,rf0652,   0,16.7543
rf0305,0.0,0.013346769,0.023575027,0.12632746,1.6070354,0.0,22.887703,13.40295,13.388472,10.876294,9.17114,rf0305,   1,0.0
rf0655,0.0,0.039056316,0.12496623,0.71189946,1e+33,0.0,22.001698,15.118287,15.477238,12.2483835,13.248068,rf0655,   0,15.9775
rf0658,0.0283,0.0016105726,0.0069455234,0.100523636,0.0,12.8352,19.121014,12.774072,12.765606,11.662035,0.0,rf0658,   0,12.8773
rf0307,0.0184,0.0006919407,0.0017125374,0.09555928,0.0,11.8752,18.695919,11.60742,11.593186,11.069086,0.0,rf0307,   0,11.8833
rf0310,0.0605,0.00081881066,0.0014995398,0.015735112,0.024793494,10.754,18.97241,10.694855,10.674103,9.62452,7.7483935,rf0310,   0,10.8831
rf0312,0.2262,0.013784932,0.02108265,0.023118393,0.026813902,14.0874,21.83435,13.260882,13.006037,10.207766,6.7985487,rf0312,   0,14.1665
rf0313,0.3652,0.016057411,0.02298286,0.014382819,0.018285908,13.9663,21.37653,13.637243,13.390813,10.375988,7.38899,rf0313,   0,14.2774
rf0315,0.0666,0.00054685056,0.0016261577,0.0029846022,0.0085878195,10.3572,20.655193,10.081069,9.952034,7.2363706,5.375049,rf0315,   1,0.0
rf0316,0.108,0.0017350465,0.00481743,0.010707438,0.030105434,13.1564,20.013865,12.879873,12.706951,9.325738,7.270784,rf0316,   0,13.1955
rf0319,0.0656,0.00045846862,0.0014210729,0.007878995,0.01692198,9.8356,20.107662,9.536728,9.508229,7.90496,6.4473863,rf0319,   1,0.0
rf0663,0.0,0.03911678,0.12128331,1.9831601,1e+33,0.0,21.736427,15.827639,15.65403,12.999729,12.772637,rf0663,   0,16.3804
rf0665,0.0,0.057897806,0.07620877,0.24244265,1.0304796,0.0,22.722494,14.207066,13.981867,11.905483,10.421504,rf0665,   0,14.9663
rf0324,0.0839,0.00085716124,0.0056245523,0.009537208,0.022604391,11.4264,20.430485,11.482589,11.376781,8.903898,7.078813,rf0324,   0,11.7908
rf0326,0.0,0.01632519,0.04497337,2.2955816,1.2969466,0.0,22.334862,15.14172,15.25709,12.213401,10.47545,rf0326,   0,15.2215
rf0327,0.6673,0.0005917954,0.001534365,0.031008404,0.0,10.3615,20.229717,10.098153,10.127438,8.922202,0.0,rf0327,   0,10.4283
rf0669,0.0,0.05696023,0.2519398,1.2756364,0.0,0.0,21.63425,17.094023,17.457851,14.217129,0.0,rf0669,   0,16.0822
rf0670,0.0,0.08092925,0.06296702,1.2881762,2.024031,0.0,21.630352,14.996617,15.175322,13.511101,10.206139,rf0670,   0,15.5275
rf0671,0.0,0.042420227,0.18374956,1.5951838,1.3517318,0.0,22.03339,15.935581,16.419641,13.566199,11.215827,rf0671,   0,17.2912
rf0328,0.0,0.01972152,0.024902763,0.07887357,0.0,0.0,21.194685,14.326002,14.346536,11.885961,0.0,rf0328,   0,14.6732
rf0329,0.167,0.0012253844,0.003577126,0.006803879,0.015056362,11.169,21.619215,10.779084,10.743255,7.670371,5.8464346,rf0329,   0,11.0375
rf0330,0.504,0.0012636177,0.0024449434,0.04704531,0.10894725,12.2556,19.406054,11.634582,11.7065325,10.757732,8.709574,rf0330,   0,11.8312
rf0331,0.0,0.027760131,0.06211621,2.101381,0.0,0.0,23.900585,14.724315,15.266505,12.414826,0.0,rf0331,   0,14.1781
rf0674,0.0,0.07916585,0.27791238,1.7508935,0.0,0.0,21.793182,15.624283,15.680793,13.272384,0.0,rf0674,   0,16.0729
rf0332,0.0,0.0095463935,0.024143953,0.10506884,5.486052,0.0,20.786694,14.914923,14.970493,12.236542,8.415721,rf0332,   0,15.0745
rf0675,0.2994,0.019947821,0.044354487,1.8977386,0.0,14.2055,22.076038,15.241339,15.012734,12.700244,0.0,rf0675,   0,15.2932
rf0333,0.0628,0.0075093503,0.024064403,0.04178321,0.13333039,13.7407,21.174137,13.35762,13.42351,10.327432,8.086736,rf0333,   0,13.7485
rf0334,0.0903,0.00060700974,0.0021582413,0.023941673,0.20844872,10.9583,19.995895,10.747336,10.771209,10.197878,8.330078,rf0334,   0,10.8751
rf0676,0.0,0.029223401,0.19933434,2.1129386,2.197131,0.0,22.534334,15.9772835,17.317286,13.21453,10.447467,rf0676,   0,16.3544
rf0677,0.0,0.03166179,0.03507769,0.09291301,2.6692343,0.0,21.571333,14.186214,14.157232,12.3775015,9.30639,rf0677,   0,14.8732
rf0335,0.3599,0.00622746,0.020394864,1.9380552,3.0043104,13.9567,21.891973,14.516828,14.396967,12.605131,9.638924,rf0335,   1,0.0
rf0681,0.0,0.032120988,0.6790214,0.7294207,0.0,0.0,23.158737,15.616918,15.967921,13.213904,0.0,rf0681,   0,16.9181
rf0683,0.0,0.06436584,0.09166875,1.8795792,2.0026343,0.0,21.5822,15.908887,16.580626,13.016204,10.581509,rf0683,   0,16.3314
rf0336,0.1142,0.009935488,0.008834493,0.04033239,0.24037667,13.4168,22.122679,12.560312,13.02144,9.90113,8.290685,rf0336,   1,0.0
rf0684,0.2113,0.0060212696,0.013030898,0.029461278,0.19356583,13.8463,21.105917,13.313979,13.287464,10.163938,8.095614,rf0684,   0,13.5196
rf0337,0.1076,0.006326341,0.018421879,2.0610437,1.687031,14.2184,21.889603,14.382546,14.3743,12.893248,10.46826,rf0337,   0,14.4422
rf0338,0.0,0.04100319,0.03563138,1.8396194,0.0,0.0,22.464447,14.088453,14.610778,12.64928,0.0,rf0338,   0,14.5592
rf0339,0.0661,0.00090913835,0.0026330352,0.0018475576,0.0032207188,11.8796,20.343449,11.560449,11.377692,7.682989,5.3820076,rf0339,   0,11.957
rf0340,0.0,0.07234738,0.0791991,0.5059801,5.052886,0.0,20.684593,14.530584,14.384359,11.571302,7.298202,rf0340,   0,15.2505
rf0341,0.4805,0.0020405955,0.00872865,0.007622147,0.015145778,11.5349,21.247673,11.732409,11.808367,8.708466,6.8770037,rf0341,   1,0.0
rf0342,0.2958,0.002408694,0.008365733,0.01449505,0.05036085,12.818,22.270382,12.428155,12.3150625,9.883609,7.667616,rf0342,   0,12.8631
rf0343,0.0258,0.0005648832,0.001637222,0.0018403702,0.0045122183,11.588,19.783844,11.243907,11.0944,7.552162,5.616027,rf0343,   0,11.1198
rf0345,0.1817,0.009821504,0.014676931,1.7116627,2.056276,13.3264,20.366669,13.570676,13.716976,13.36561,10.178435,rf0345,   0,13.837
rf0346,0.0937,0.0013610793,0.002438568,0.016668497,0.057024945,10.076,22.087831,9.190644,9.222829,9.547171,6.825555,rf0346,   0,9.9025
rf0347,0.0,0.011541951,0.023741506,1.6972336,1.479866,0.0,22.062672,14.891528,14.385714,12.829319,10.301322,rf0347,   0,14.512
rf0348,0.1635,0.00041366596,0.0011251033,0.0012874848,0.0018860392,11.2315,21.348467,10.834655,10.68982,7.309123,5.1225424,rf0348,   1,0.0
rf0349,0.0,0.011212906,0.030457832,1.0423089,1e+33,0.0,21.3563,14.612908,14.469058,13.431479,13.107467,rf0349,   0,14.9451
rf0350,0.0404,0.0010910155,0.0046299435,0.0824481,0.8461194,12.1091,18.918385,12.083343,12.046887,11.665501,10.466586,rf0350,   0,12.2516
rf0351,0.1819,0.0056106774,0.017804584,0.14323388,1.949124,14.4357,20.705393,14.108772,14.1215725,12.716588,9.75444,rf0351,   0,14.426
rf0353,0.0,0.050357025,0.10243779,2.1660323,0.0,0.0,20.745266,15.631106,15.611689,13.440658,0.0,rf0353,   0,16.0624
rf0690,0.0,0.056729935,0.32208148,2.0929408,2.5675316,0.0,21.294687,16.37432,15.296113,13.55844,10.4285965,rf0690,   0,16.4151
rf0692,0.0,0.037671972,0.08385445,0.85549235,1.6137849,0.0,21.41839,15.464248,15.478344,13.713396,10.184365,rf0692,   0,15.9351
rf0354,0.0,0.0139172645,0.01550735,0.0361096,0.085639484,0.0,21.91847,13.569818,13.530304,10.517124,7.603829,rf0354,   0,13.9782
rf0355,0.0777,0.0013176174,0.0047084205,0.051421184,0.0,12.1289,20.603958,12.002606,11.885293,11.067518,0.0,rf0355,   0,12.1237
rf0358,0.0949,0.0052436255,0.010975734,0.01724546,0.012258264,13.3329,20.031433,12.978131,12.76009,9.455462,6.831854,rf0358,   0,13.7571
rf0359,0.0539,0.00041247922,0.0010347546,0.0013250333,0.0033018084,11.5118,20.09615,11.141687,11.020844,7.2842064,5.512116,rf0359,   0,11.5254
rf0360,0.0,0.032221634,0.31403697,1.314952,1e+33,0.0,23.000214,14.791337,13.54002,14.4779625,14.000606,rf0360,   0,0.0
