name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag,kmag_flag,sb_flag,wise_good
rf0210,0.3741,0.010420259,0.029981527,1.792611,1.7227565,14.3454,21.794632,14.754646,14.62671,12.561669,10.1565895,rf0210,   0,15.5116,True,True,True
rf0608,0.0,0.77319425,0.7711713,5.230578,3.9036767,0.0,22.28905,15.081904,14.215382,9.203424,8.7767105,rf0608,   0,16.3553,False,True,False
rf0211,0.6709,0.022254543,0.021089267,0.6918557,0.0,14.1649,21.626434,14.422241,14.70676,13.731935,0.0,rf0211,   0,14.9089,True,True,False
rf0609,0.0,0.3484026,2.3261766,0.0,1.2131864,0.0,22.539692,15.49257,14.319157,0.0,10.149156,rf0609,   0,15.5137,False,True,False
rf0212,0.1361,0.009127863,0.012179856,0.0,2.4495902,14.0658,20.885239,13.331098,13.420456,0.0,10.171175,rf0212,   0,13.7777,True,True,False
rf0213,0.0194,0.00041763036,0.00138102,0.027012145,0.0,10.8335,19.114176,10.710458,10.678867,9.856337,0.0,rf0213,   0,10.7896,True,True,False
rf0214,0.0,0.0056420485,0.018526778,1.9714644,1e+33,0.0,22.685371,13.938994,13.575692,11.792689,10.283715,rf0214,   0,14.2723,False,True,False
rf0215,0.0429,0.0008937165,0.0023261958,0.029686648,0.088641204,10.9609,20.262136,10.911304,10.925507,10.0083475,7.972337,rf0215,   0,11.1467,True,True,True
rf0216,0.1786,0.002130788,0.005866016,0.009305621,0.031493384,13.0236,20.59736,12.756653,12.61419,9.703346,7.3924756,rf0216,   0,12.9802,True,True,True
rf0611,0.0,0.34351698,1.650988,1.1651423,1e+33,0.0,23.410952,15.813891,17.015862,14.037132,12.591187,rf0611,   1,0.0,False,False,False
rf0217,0.0,0.009606872,0.030146124,0.15955369,2.1970985,0.0,21.3217,14.73184,14.573863,12.510899,9.765737,rf0217,   0,14.6691,False,True,False
rf0218,0.5785,0.0114396,0.027029462,0.793916,0.0,13.6232,22.471045,14.343825,14.288173,13.058876,0.0,rf0218,   0,14.5104,True,True,False
rf0219,0.1394,0.0016292782,0.0047150445,0.038880624,2.3787513,11.4717,20.24635,11.298127,11.330086,10.779795,8.541637,rf0219,   1,0.0,False,True,False
rf0220,0.1114,0.0014943061,0.003555587,0.1610882,1e+33,12.4371,19.08161,12.410331,12.467427,12.498697,12.019314,rf0220,   0,12.3196,True,True,False
rf0612,0.0968,0.0028079865,0.011721273,0.32773942,0.8500534,13.4018,20.025692,12.995572,12.902509,11.140286,10.3477955,rf0612,   0,13.0975,True,True,True
rf0221,0.0989,0.0003795704,0.001372762,0.01181278,0.03321218,9.8278,20.65242,9.580089,9.574905,7.561447,6.171195,rf0221,   0,9.9571,True,True,True
rf0222,0.1156,0.00057583314,0.0015065324,0.027640179,0.052188486,9.8263,19.731995,9.676858,9.697937,9.23648,8.774958,rf0222,   0,9.8954,True,True,True
rf0223,0.0607,0.0012755204,0.0038090944,0.005633636,0.03130588,12.3994,20.539894,12.096266,11.843956,8.124739,5.8912716,rf0223,   0,12.4737,True,True,True
rf0224,0.1967,0.00051267666,0.0012882511,0.025793582,0.08460426,10.4063,19.953522,10.240151,10.221153,9.563118,8.265007,rf0224,   1,0.0,False,True,True
rf0613,0.0,0.087580025,15.2700405,0.0,0.0,0.0,23.6269,16.700714,0.7928185,0.0,0.0,rf0613,   0,0.0,False,False,False
rf0225,0.4879,0.020678138,0.028896304,0.12823445,1.4528855,14.4739,21.872673,14.430482,14.063289,11.414479,10.07449,rf0225,   0,16.3903,True,True,True
rf0226,0.0,0.020151455,0.025564164,0.068964064,1e+33,0.0,22.008465,13.465541,13.27164,11.123251,8.865435,rf0226,   0,14.5665,False,True,False
rf0614,0.0,0.05498937,3.3354194,1e+33,2.6599352,0.0,23.214432,15.419805,16.410069,15.724299,10.205543,rf0614,   0,14.9902,False,False,False
rf0227,0.2434,0.00889474,0.012705518,0.03295241,3.8529923,13.9449,21.79964,13.442796,13.361029,11.045066,6.9335933,rf0227,   0,13.7022,True,True,False
rf0228,0.2079,0.014243072,0.026630491,1.635848,3.5037825,14.2266,22.42732,14.547165,14.612853,12.529532,9.662298,rf0228,   0,15.4956,True,True,False
rf0229,0.0,0.0095826015,0.026161894,0.09953998,0.0,0.0,21.094421,14.5793705,14.736629,11.75405,0.0,rf0229,   0,14.9517,False,True,False
rf0230,0.051,0.0010640362,0.0032584805,0.058737535,1.8111428,12.0659,19.565817,11.928858,11.846494,10.224721,8.795235,rf0230,   0,12.1081,True,True,False
rf0615,0.0,0.0243169,0.13118175,0.5147753,1.4333776,0.0,22.60585,15.461617,15.13611,14.465639,11.055949,rf0615,   0,15.9369,False,True,True
rf0231,0.1443,0.0026809382,0.0053662728,0.13273361,0.0,12.9124,20.17057,12.791321,12.866896,12.155339,0.0,rf0231,   0,13.0604,True,True,False
rf0232,0.1236,0.0049476307,0.015596513,0.0,0.0,14.1618,21.05397,14.15071,14.333313,0.0,0.0,rf0232,   0,14.4109,True,True,False
rf0616,0.0,0.028728995,0.13360003,1e+33,2.6670425,0.0,22.649998,16.042854,16.608957,15.594695,9.725431,rf0616,   0,16.0062,False,True,False
rf0233,0.012,0.00026896838,0.00045165382,0.0015472837,0.021098534,9.4537,20.216938,9.204148,9.120868,6.9289255,5.2044125,rf0233,   0,9.4378,True,True,True
rf0234,0.168,0.0,0.0,0.0,0.0,14.0434,20.614073,0.0,0.0,0.0,0.0,rf0234,   0,13.5972,True,True,False
rf0235,0.0,0.02264903,0.09612055,1.8962203,22.798826,0.0,22.14401,15.049421,14.656078,12.888955,-9.413769,rf0235,   0,15.6038,False,True,False
rf0236,0.4905,0.0140483575,0.029730925,8.532982,1.0452555,14.4342,21.38087,14.823611,14.549018,11.864233,8.75441,rf0236,   0,14.8946,True,True,False
rf0237,0.0839,0.0012275471,0.003708421,0.006786743,0.0118112415,11.0939,21.178875,10.798485,10.643584,7.6994996,5.825459,rf0237,   0,11.1143,True,True,True
rf0238,1.5991,0.0,0.020835638,1e+33,1.0676819,13.4436,23.166332,0.0,13.6396475,12.506063,9.262668,rf0238,   1,0.0,False,False,False
rf0239,0.08,0.0012775806,0.0017611536,0.0028164182,0.009577348,11.5383,20.868237,11.345444,11.323177,7.890878,6.262299,rf0239,   0,11.6826,True,True,True
rf0240,0.0,0.18079107,1.6493034,0.44283527,3.911843,0.0,21.96163,15.760783,15.889414,12.909451,9.032918,rf0240,   0,16.0473,False,True,False
rf0241,0.9499,0.016778572,0.062029812,2.3861284,5.1241865,14.1656,21.436998,15.830265,15.567228,12.810957,10.143895,rf0241,   0,15.9388,True,True,False
rf0242,0.0765,0.00045100064,0.001269855,0.0018547375,0.005726417,10.6453,20.337011,10.487265,10.367096,7.030251,5.4502807,rf0242,   0,10.6541,True,True,True
rf0243,0.0,0.015321915,0.03117843,0.0,0.0,0.0,21.744387,14.460405,14.887515,0.0,0.0,rf0243,   0,14.2823,False,True,False
rf0244,0.0226,0.00029777782,0.00072799384,0.008046219,0.027097091,10.4084,19.249018,10.214621,10.207827,8.49751,6.871003,rf0244,   0,10.2908,True,True,True
rf0617,0.0,0.04074006,0.0,0.7408247,0.0,0.0,23.163214,16.365713,0.0,12.4871855,0.0,rf0617,   0,15.3141,False,False,False
rf0245,0.9948,0.006919676,0.020730807,0.08769213,6.3742104,13.2244,21.777538,13.36731,13.3888035,10.737515,3.9591417,rf0245,   0,13.7479,True,True,False
rf0246,0.0,0.017255312,0.41706666,1.7625033,1.901681,0.0,22.9336,14.907706,17.246468,12.183036,9.715513,rf0246,   0,15.3726,False,True,True
rf0247,0.0,0.011373697,0.0280772,0.1162223,1e+33,0.0,20.731377,14.610363,14.756791,11.593538,11.732819,rf0247,   0,15.0392,False,True,False
rf0618,0.0,0.08880348,0.11236714,1e+33,0.0,0.0,21.840485,14.921004,14.858512,14.468361,0.0,rf0618,   0,15.4004,False,True,False
rf0248,0.1615,0.0028779027,0.0045911227,0.009553845,0.03164202,11.7507,21.58392,11.728376,11.75106,8.5769205,6.6495266,rf0248,   0,11.9022,True,True,True
rf0619,0.0,0.035779465,0.24045165,0.0,1e+33,0.0,22.661434,16.522322,15.747276,0.0,11.961923,rf0619,   0,16.1119,False,True,False
rf0249,0.2668,0.0004072895,0.0012309152,0.0017036343,0.0020362413,10.2415,20.685799,10.002564,9.858788,6.6806846,4.372852,rf0249,   1,0.0,False,True,True
rf0620,0.0,0.059180714,0.16660391,1.0837709,0.0,0.0,22.661781,17.055658,16.882212,14.246935,0.0,rf0620,   0,16.9597,False,True,False
rf0250,0.0,0.028921116,0.04099237,0.11739516,3.1611,0.0,20.199791,14.564024,14.33709,12.117588,9.269293,rf0250,   0,15.0506,False,True,False
rf0251,0.0716,0.0019838777,0.0057720747,0.008864111,0.031024039,12.6898,21.02067,12.470857,12.337652,9.255535,7.4925604,rf0251,   0,12.9589,True,True,True
rf0252,0.0,0.015424747,0.030584618,1.8092132,0.8543381,0.0,21.821686,14.795934,15.131911,12.13249,11.398929,rf0252,   0,15.3082,False,True,True
rf0621,0.0,0.7087604,2.3864503,1.9557503,2.1305752,0.0,23.179337,19.72646,16.598446,13.134658,10.4883375,rf0621,   0,0.0,False,False,False
rf0253,0.2979,0.0058671674,0.009241344,0.1290875,0.0,13.4349,19.617884,13.602612,13.645092,11.970457,0.0,rf0253,   0,13.7644,True,True,False
rf0254,0.0417,0.00035221508,0.0010472264,0.01972195,0.14925958,10.2729,19.21678,10.243081,10.23507,9.925777,7.4139957,rf0254,   0,10.4069,True,True,True
rf0255,0.0,0.016692817,0.060216643,3.1877205,0.0,0.0,21.749609,15.513573,15.537518,10.897527,0.0,rf0255,   0,15.9919,False,True,False
rf0622,0.6569,0.028096983,0.11862205,1e+33,1e+33,14.3106,22.902035,15.2745075,15.554085,15.242992,13.484574,rf0622,   0,15.7243,True,True,False
rf0256,0.0317,0.00068996125,0.002338214,0.0025243082,0.008602266,12.046,20.249805,11.707627,11.479134,7.986543,6.0293617,rf0256,   0,11.7124,True,True,True
rf0257,0.0,0.016185828,0.072318494,3.0639167,0.0,0.0,22.050308,15.240579,15.305064,11.786788,0.0,rf0257,   0,13.2269,False,True,False
rf0623,0.0,0.021452334,0.14660098,1.4486904,1.6693292,0.0,22.06203,15.256933,14.434774,13.411678,11.570618,rf0623,   0,14.9593,False,True,True
rf0258,0.1741,0.0032855815,0.009084175,0.022653278,0.04623939,12.7897,21.049644,12.508795,12.382496,9.033158,7.3076215,rf0258,   1,0.0,False,True,True
rf0259,0.2939,0.0067556,0.009625687,0.032452773,0.06596717,12.9565,22.146664,12.946552,12.797359,10.753501,8.792683,rf0259,   0,12.6686,True,True,True
rf0260,0.0,0.012132908,0.027508141,1.8516973,1.3418798,0.0,22.209179,14.350104,14.062092,12.050144,9.985458,rf0260,   1,0.0,False,True,True
rf0261,0.0,0.020107506,0.037356377,1e+33,0.0,0.0,22.717297,14.886072,14.758082,13.361998,0.0,rf0261,   0,14.8596,False,True,False
rf0262,0.5479,0.0094273295,0.018339636,0.0,0.9943575,14.1191,22.083195,14.713827,14.271162,0.0,10.820553,rf0262,   0,15.6292,True,True,False
rf0263,0.3511,0.0050020395,0.009342392,0.015672563,0.10167133,13.9308,20.813513,13.553366,13.523488,10.34992,8.204883,rf0263,   0,14.172,True,True,True
rf0264,0.0832,0.0015108983,0.0042781048,0.008030225,0.028690955,12.1142,21.126625,11.695124,11.549031,8.629484,6.2325616,rf0264,   0,12.1882,True,True,True
rf0624,0.0,0.05767775,0.23451458,1e+33,2.869331,0.0,22.524845,15.248566,14.81628,15.652731,9.628363,rf0624,   0,14.0471,False,True,False
rf0625,0.0,0.045557708,0.1332215,0.0,1e+33,0.0,22.333694,16.188793,16.73763,0.0,7.910593,rf0625,   0,15.8816,False,True,False
rf0265,0.3111,0.019870834,0.018847313,0.08204998,1e+33,14.058,20.528912,13.928944,13.904391,11.660255,13.320563,rf0265,   0,14.6203,True,True,False
rf0266,0.0,0.03159158,0.02716708,0.059862237,0.0,0.0,19.944931,14.452578,14.453317,10.927183,0.0,rf0266,   0,14.9147,False,True,False
rf0626,0.0,0.0563458,0.11582854,2.1509502,0.0,0.0,23.4731,16.469023,15.939281,13.177858,0.0,rf0626,   0,14.9722,False,False,False
rf0627,0.0,0.054927785,0.22612457,1e+33,1.9232813,0.0,22.55508,16.106613,15.744161,16.714987,11.1206255,rf0627,   0,16.4926,False,True,False
rf0267,0.4618,0.0019489916,0.0041451645,0.0058394405,0.0058462797,12.0404,21.048004,11.453638,11.374062,7.9682555,5.5880938,rf0267,   0,11.9641,True,True,True
rf0628,0.0,0.029770669,0.10166363,0.5445709,0.0,0.0,23.496635,16.23183,15.689546,14.233416,0.0,rf0628,   0,15.6657,False,False,False
rf0268,0.2602,0.015365751,0.024746094,1.3851175,1e+33,13.5213,22.644327,13.86253,13.913148,12.043534,11.030438,rf0268,   0,14.3278,True,True,False
rf0269,0.0,0.06794108,0.050899442,1.176464,3.5854466,0.0,23.04649,13.826841,13.517141,13.023154,8.222585,rf0269,   0,15.3964,False,False,False
rf0270,0.0311,0.0012190734,0.0019241334,0.017112441,0.04020705,10.7436,19.631514,10.389493,10.374187,10.051442,7.7669444,rf0270,   0,10.6612,True,True,True
rf0271,0.1023,0.0009862444,0.0024830173,0.0141131515,0.091939606,11.7772,19.982231,11.659413,11.692849,9.955238,9.240851,rf0271,   0,11.8038,True,True,True
rf0272,0.0,0.0061391853,0.012957591,1.4912344,0.0,0.0,20.952301,14.121987,14.352345,12.584852,0.0,rf0272,   0,14.4743,False,True,False
rf0273,0.0,0.049290925,0.18775736,1e+33,8.7149725,0.0,23.333654,14.809156,14.015612,13.044834,9.821803,rf0273,   0,14.9163,False,False,False
rf0274,0.1895,0.0014336851,0.0027619058,0.05898385,3.7642958,12.0826,19.984293,12.331497,12.397463,11.652314,8.637775,rf0274,   0,12.3968,True,True,False
rf0275,0.0,0.033445705,0.07232642,2.9177368,1.436527,0.0,21.339684,15.727481,15.6881275,13.711177,11.684791,rf0275,   0,15.5646,False,True,False
rf0276,0.0,0.010415209,0.029369,0.9331875,1.5890259,0.0,22.287544,14.456303,14.841602,13.040717,10.313815,rf0276,   0,14.3813,False,True,True
rf0277,0.1409,0.00077500957,0.0020496843,0.024579195,0.111671135,10.4793,20.397633,10.176829,9.98745,8.8485,8.194423,rf0277,   0,10.2582,True,True,True
rf0278,0.0,0.022843717,0.05474105,1.7710831,140.58922,0.0,22.698734,14.807601,14.831286,12.589613,9.582277,rf0278,   0,15.2055,False,True,False
rf0279,0.0,0.053323314,0.080605015,0.1935336,0.0,0.0,22.48711,15.32573,15.227553,13.62992,0.0,rf0279,   0,15.9206,False,True,False
rf0280,0.0,0.019689651,0.04187285,0.16235998,1.1191353,0.0,21.068245,14.941853,14.393158,12.526836,11.660246,rf0280,   0,15.6083,False,True,True
rf0281,0.0275,0.0007499571,0.001709242,0.023324555,0.076488174,11.5948,19.384602,11.457314,11.510268,10.580177,9.414509,rf0281,   0,12.1248,True,True,True
rf0629,0.0,0.008665393,0.030542478,1e+33,2.3732305,0.0,23.401638,14.718381,13.862272,14.569107,11.054258,rf0629,   0,14.6797,False,False,False
rf0630,0.0,0.03047314,0.08773949,0.8911539,4.1991787,0.0,21.684364,15.575916,15.993353,14.055915,8.243642,rf0630,   0,16.2161,False,True,False
rf0282,0.0,0.122053176,0.548951,1.0368154,0.7547343,0.0,22.538235,14.6289015,14.301183,13.399757,11.826249,rf0282,   0,15.9061,False,True,True
rf0631,0.0,0.062202185,0.108620785,0.0,0.008159018,0.0,22.352057,15.331903,15.124506,0.0,2.1376147,rf0631,   0,16.1618,False,True,False
rf0632,0.0,0.019059232,0.06843763,1.2751396,2.6688004,0.0,22.32,14.441056,13.506691,13.396855,10.077051,rf0632,   0,15.4102,False,True,False
rf0283,0.0872,0.0003845837,0.0011405551,0.00069528184,0.001693174,11.8943,19.374443,11.479869,11.20299,6.970317,4.754197,rf0283,   0,11.9093,True,True,True
rf0633,0.0,0.029769687,0.08447643,2.5985959,0.056270134,0.0,23.134163,15.548431,14.681109,12.046039,8.001391,rf0633,   0,16.1348,False,False,False
rf0284,0.2055,0.012794408,0.021739095,0.08062993,0.0695155,14.1741,20.929672,13.912538,13.676236,11.304116,8.338656,rf0284,   0,14.3934,True,True,True
rf0285,0.0,0.008712576,0.02461614,0.057406906,0.09995896,0.0,23.493738,14.246637,13.973634,12.054658,9.408729,rf0285,   0,15.4205,False,False,True
rf0634,0.0,0.034394484,0.3866835,1.2288439,0.0,0.0,22.32499,15.788615,16.57651,15.104391,0.0,rf0634,   0,16.9237,False,True,False
rf0286,0.2027,0.00077809335,0.0027575432,0.027820183,1.8911572,11.6443,19.854694,11.472338,11.544184,10.071356,8.706013,rf0286,   0,11.6772,True,True,False
rf0635,0.0,0.1489085,1e+33,1e+33,2.888582,0.0,23.774723,17.769941,19.3548,15.690603,10.54161,rf0635,   0,15.3295,False,False,False
rf0287,0.0893,0.00047996626,0.00088069076,0.0012621657,0.0043157972,10.9352,21.031626,10.438937,10.32262,6.8445063,4.6324544,rf0287,   0,10.9874,True,True,True
rf0636,0.0,0.06116868,0.2773717,1e+33,0.0,0.0,21.771778,16.373302,16.437628,18.524996,0.0,rf0636,   0,16.0592,False,True,False
rf0637,0.0,0.028760606,0.110335514,1.9836178,0.049251307,0.0,22.26323,15.508859,16.356792,12.906609,6.635332,rf0637,   0,15.8566,False,True,True
rf0288,0.094,0.0019825392,0.00851611,0.09362467,2.8295624,12.5968,20.3543,12.541031,12.398448,11.823702,8.674587,rf0288,   0,12.7302,True,True,False
rf0289,0.0,0.029668292,0.13729969,3.1438048,1.142747,0.0,23.785347,14.95276,16.457176,13.761302,10.630368,rf0289,   0,15.9459,False,False,False
rf0638,0.1549,0.005370513,0.013205635,0.024775913,2.5354736,14.0001,20.938858,13.855065,13.805962,10.847193,9.629907,rf0638,   0,13.8444,True,True,False
rf0291,0.4702,0.018930279,0.09233262,0.2271649,38.971733,13.8463,21.897509,14.032747,13.872038,11.672213,8.871255,rf0291,   0,14.305,True,True,False
rf0640,0.0249,0.00051802734,0.0022382843,0.0326745,0.3326317,11.5134,19.60241,11.434318,11.327468,10.025922,8.611265,rf0640,   0,11.5808,True,True,True
rf0292,0.0609,0.0007081517,0.0026512567,0.0012717389,0.0035886266,11.4378,20.653309,11.127128,10.901591,7.248117,5.190287,rf0292,   0,11.5327,True,True,True
rf0641,0.0,0.45877078,0.12961176,0.0,0.62228906,0.0,23.036623,14.406625,15.214896,0.0,12.29547,rf0641,   0,16.1477,False,False,False
rf0642,0.0,0.0,0.0,0.0,0.0,0.0,21.274101,0.0,0.0,0.0,0.0,rf0642,   0,15.9523,False,True,False
rf0643,0.0,0.039496567,0.074748635,0.14823315,0.0,0.0,22.049646,14.836383,14.56156,12.201255,0.0,rf0643,   0,16.8451,False,True,False
rf0293,0.0869,0.0006694541,0.003855092,0.0309536,0.0,11.4831,19.937983,11.348746,11.320095,10.401615,0.0,rf0293,   0,11.4191,True,True,False
rf0644,0.0,0.20578268,0.12938523,0.5475798,0.0,0.0,23.036707,16.188501,16.16282,14.532212,0.0,rf0644,   0,14.7832,False,False,False
rf0645,0.0,0.03685767,0.11590404,1.3955029,1.4989821,0.0,23.106014,16.633713,16.428278,13.420803,10.79418,rf0645,   0,16.7913,False,False,True
rf0294,0.0852,0.00067704153,0.0014201667,0.001706528,0.003982298,11.2562,20.982887,10.784833,10.729784,7.3105793,5.6744475,rf0294,   0,11.2691,True,True,True
rf0295,0.3525,0.00044782663,0.0013221387,0.00381041,0.015821861,10.0852,21.209938,9.821299,9.755739,7.6325192,6.2082534,rf0295,   0,10.1803,True,True,True
rf0646,0.0,0.044701416,0.17467579,0.0,1.3557261,0.0,21.83653,16.086786,16.248167,0.0,11.600501,rf0646,   0,15.9032,False,True,False
rf0647,0.0,0.3340375,0.060935266,1e+33,0.21607414,0.0,22.295397,15.679694,16.694778,15.973394,6.667731,rf0647,   0,16.0686,False,True,False
rf0648,0.0,0.049240567,0.9251348,2.1292658,0.0,0.0,22.639162,17.021797,18.06903,13.540298,0.0,rf0648,   0,16.9932,False,True,False
rf0296,0.0,0.013020989,0.058960386,50.140507,0.0,0.0,22.847343,14.985529,14.801802,12.762746,0.0,rf0296,   0,14.5416,False,True,False
rf0297,0.1436,0.0051086536,0.015929395,0.034282327,2.0956042,14.2211,20.419346,14.186278,14.056554,11.132777,9.736029,rf0297,   0,14.3843,True,True,False
rf0298,0.3576,0.006382614,0.015545227,0.37102097,0.1663714,14.144,21.443573,13.624004,13.613953,10.518243,9.052925,rf0298,   0,13.7834,True,True,True
rf0299,0.0,0.04602276,0.033434488,0.12088791,0.162258,0.0,21.670105,14.377242,14.501258,12.337256,8.610698,rf0299,   0,15.0799,False,True,True
rf0649,0.0,0.016288394,0.060629804,0.16543074,11.24158,0.0,21.6766,14.709704,14.38847,11.099516,9.488995,rf0649,   0,14.8129,False,True,False
rf0300,0.1559,0.006495301,0.015409773,0.0820731,1.7906951,13.2901,21.96234,13.289055,13.331199,10.207927,7.2858424,rf0300,   0,13.4128,True,True,False
rf0301,0.0555,0.0026450886,0.0075622927,0.4282167,0.44979918,13.057,20.204159,12.853298,12.792609,12.579588,8.846694,rf0301,   0,12.7578,True,True,True
rf0650,0.0,0.14087383,2.585112,0.5626555,1e+33,0.0,23.288477,16.34314,16.373426,14.821073,13.075132,rf0650,   0,0.0,False,False,False
rf0302,0.2421,0.0018162808,0.007369992,0.010096052,0.03601025,12.1213,22.011047,11.959784,11.887626,8.838315,6.6996856,rf0302,   0,12.5861,True,True,True
rf0303,0.5976,0.0076182876,0.013621107,0.06756713,1.1608125,13.9236,22.091717,13.5557,13.765636,12.417483,10.093566,rf0303,   1,0.0,False,True,True
rf0651,0.4355,0.02502002,0.07310396,0.0,2.5840206,13.8409,23.19667,15.178837,14.730681,0.0,10.493452,rf0651,   0,16.7828,True,False,False
rf0304,0.3752,0.030741753,0.07735479,0.0,1.2626683,14.0597,23.554794,15.82012,15.463914,0.0,10.934125,rf0304,   0,16.0594,True,False,False
rf0652,0.0,0.11399594,0.4831683,1.4117937,2.4039419,0.0,22.27329,15.378211,15.020715,14.466901,10.1011915,rf0652,   0,16.7543,False,True,False
rf0653,0.0,0.05804426,0.14692815,2.782536,2.025761,0.0,22.227953,15.811807,15.975092,12.390292,10.815457,rf0653,   0,16.0535,False,True,False
rf0305,0.0,0.013346769,0.023575027,0.12632746,1.6070354,0.0,22.887703,13.40295,13.388472,10.876294,9.17114,rf0305,   1,0.0,False,True,True
rf0654,0.0,0.03844264,0.05105334,0.0,1.5075858,0.0,21.469208,15.23496,15.524214,0.0,11.1579685,rf0654,   0,15.1946,False,True,False
rf0655,0.0,0.039056316,0.12496623,0.71189946,1e+33,0.0,22.001698,15.118287,15.477238,12.2483835,13.248068,rf0655,   0,15.9775,False,True,False
rf0656,0.0,0.0956586,2.2937229,0.0,0.0,0.0,22.498133,16.803848,16.444216,0.0,0.0,rf0656,   0,16.8284,False,True,False
rf0657,0.0,0.018301345,0.07520145,0.0,0.0,0.0,23.423958,15.035472,14.997019,0.0,0.0,rf0657,   0,14.8075,False,False,False
rf0658,0.0283,0.0016105726,0.0069455234,0.100523636,0.0,12.8352,19.121014,12.774072,12.765606,11.662035,0.0,rf0658,   0,12.8773,True,True,False
rf0306,0.2485,0.011854727,0.03754204,17.52796,2.5853386,14.2882,21.44089,14.29172,14.150554,11.4040575,9.360533,rf0306,   0,14.1725,True,True,False
rf0307,0.0184,0.0006919407,0.0017125374,0.09555928,0.0,11.8752,18.695919,11.60742,11.593186,11.069086,0.0,rf0307,   0,11.8833,True,True,False
rf0308,0.0,0.06869092,0.14707342,5.186561,1e+33,0.0,22.017653,14.705407,14.075672,11.511562,12.287098,rf0308,   0,15.1646,False,True,False
rf0309,0.1249,0.0,0.0,0.0,0.0,11.322,20.62932,0.0,0.0,0.0,0.0,rf0309,   0,0.0,False,True,False
rf0310,0.0605,0.00081881066,0.0014995398,0.015735112,0.024793494,10.754,18.97241,10.694855,10.674103,9.62452,7.7483935,rf0310,   0,10.8831,True,True,True
rf0311,0.0,0.019592317,0.065092936,5.601127,0.0,0.0,21.491497,15.496942,16.089886,9.777654,0.0,rf0311,   0,15.7763,False,True,False
rf0312,0.2262,0.013784932,0.02108265,0.023118393,0.026813902,14.0874,21.83435,13.260882,13.006037,10.207766,6.7985487,rf0312,   0,14.1665,True,True,True
rf0313,0.3652,0.016057411,0.02298286,0.014382819,0.018285908,13.9663,21.37653,13.637243,13.390813,10.375988,7.38899,rf0313,   0,14.2774,True,True,True
rf0659,0.0,0.035974033,0.15655875,3.9815147,10.966381,0.0,24.167358,15.195598,15.025709,11.375592,9.893307,rf0659,   0,16.501,False,False,False
rf0314,0.0,0.09138789,0.095700614,5.297729,4.1092978,0.0,23.810823,13.628312,12.991672,11.364037,8.345247,rf0314,   0,15.0239,False,False,False
rf0315,0.0666,0.00054685056,0.0016261577,0.0029846022,0.0085878195,10.3572,20.655193,10.081069,9.952034,7.2363706,5.375049,rf0315,   1,0.0,False,True,True
rf0316,0.108,0.0017350465,0.00481743,0.010707438,0.030105434,13.1564,20.013865,12.879873,12.706951,9.325738,7.270784,rf0316,   0,13.1955,True,True,True
rf0317,0.0,0.03272896,0.0934818,3.0769494,1e+33,0.0,21.76553,14.704013,14.025972,12.553034,13.533195,rf0317,   1,0.0,False,True,False
rf0660,0.0,0.47898802,1.978835,3.1222646,0.0,0.0,22.780409,17.540655,16.733086,12.706196,0.0,rf0660,   0,17.1557,False,True,False
rf0661,0.0,0.036156826,0.122586094,5.244578,2.2400708,0.0,22.93823,17.023611,16.386147,10.727678,10.803729,rf0661,   0,16.4847,False,True,False
rf0318,0.0,0.019224087,0.039523285,3.2757976,1.1996387,0.0,22.48046,14.591627,14.278311,11.3562565,10.917624,rf0318,   0,15.5861,False,True,False
rf0662,0.0,0.052678794,0.2640039,0.0,0.0,0.0,23.364552,16.342031,15.525054,0.0,0.0,rf0662,   0,16.5598,False,False,False
rf0319,0.0656,0.00045846862,0.0014210729,0.007878995,0.01692198,9.8356,20.107662,9.536728,9.508229,7.90496,6.4473863,rf0319,   1,0.0,False,True,True
rf0663,0.0,0.03911678,0.12128331,1.9831601,1e+33,0.0,21.736427,15.827639,15.65403,12.999729,12.772637,rf0663,   0,16.3804,False,True,False
rf0320,0.0,0.084528245,0.015251948,3.0694885,0.0,0.0,21.630804,13.976745,14.417734,11.56748,0.0,rf0320,   0,14.4985,False,True,False
rf0321,0.9795,0.0064088884,0.020714812,6.1663437,1.6516999,14.4207,23.063677,12.157036,14.339976,11.465648,9.184792,rf0321,   1,0.0,False,False,False
rf0322,0.0,0.023352172,0.024635082,8.2342825,1.3068075,0.0,22.53164,14.00667,14.374328,6.9523306,10.719819,rf0322,   0,15.4713,False,True,False
rf0664,0.0,0.0593545,1.7299833,0.0,1e+33,0.0,23.095974,16.024128,16.89256,0.0,12.507387,rf0664,   0,15.8162,False,False,False
rf0665,0.0,0.057897806,0.07620877,0.24244265,1.0304796,0.0,22.722494,14.207066,13.981867,11.905483,10.421504,rf0665,   0,14.9663,False,True,True
rf0666,1.6257,0.16513367,1.6257436,0.0,0.0,14.4375,23.154203,17.115206,16.970472,0.0,0.0,rf0666,   0,16.7071,True,False,False
rf0667,0.0,0.08623804,0.14226523,1e+33,4.6224475,0.0,22.835186,16.417294,16.498722,14.921928,7.9126096,rf0667,   0,17.0385,False,True,False
rf0324,0.0839,0.00085716124,0.0056245523,0.009537208,0.022604391,11.4264,20.430485,11.482589,11.376781,8.903898,7.078813,rf0324,   0,11.7908,True,True,True
