name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO08688,60,433,J102542.13+004546.8,156.42556402451646,0.7630403933209593,14.59986,0.021614905,sdss,495,0.021720763,7339800600.0,319.2971496582031,258.65072631835943,27253541,272,535,51941,72.76411999999998,1.2428994,0.0061117383,974.3116,16.592962,11.258254,0.2863411,85.60515,1.541926,0.73750556,2621.6228,23.562521,29.747952,0.43643904,72.17708,0.48349184,1036.4456,14.660145000000002,11.760705,0.22453433,73.421776,0.8403088,540.528,14.665848,5.1042514,0.13208175,73.03950999999998,1.845006,99.632286,9.896759,1.12628,0.13807541,61.707783,7.144025999999998,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,520.8459,14.022245000000002,5.1018996,0.18223749,80.1022,1.5687515,-3.7639177,0.24197914,-6.1404853,0.22655775,0.44464007,0.25273323,-9999.0,-9999.0,1.5634506,39.9115,156.42554170893533,0.7630238134255464,0.021614905,sdss,legacy,good,116,156.42557,0.76304476,ECO08688,0.0294,0.1066,0.0461,0.0188,0.1938,11.7895,17.4077,0.0756,0.7631,0.0259,0.2634,156.425,0.1406,0.2661,12.8131,6.91408,14.7475,14.2059,0.155048,12.4311,13.9064,0.8915,22.6727,0.2134,0.0234,0.0229,-20.6704,13.7353,0.0328,6305.8,0.0294,0.0946,0.0209,15.9882,3.06049,3.91031,1.82711,0.241014,0.6896399999999999,10.19,2.77284,1.5881,9.83,0.450628,1.92302,0.61740534,9.87,0.125893,1.5519,8248940000,10.0625,0,0,0,191391000,0,ALFALFA,0,2,6272.42,-21.1702,0.0,59.1552,11.6629,1,11.9539,10.1675,0.123357,0.525255,10.4965,6263,0.106575,0.0,77.262,11.9473,1.0,rs0259,1,1,0,1.18349,L,9.34195,0.468742,0.241014,10.03,-20.7295,1.65715,1.73803,2.36937,2.8077400000000003,0.141001,3.51995,0.401312,0.587442,,,2.0307029187815715
ECO08732,62,435,J102621.13+004105.7,156.5880627520986,0.6849284950106762,14.990466,0.021503476,sdss,497,0.027856575,10802629000.0,199.3304748535156,178.4507293701172,27254241,272,542,51941,116.217476,1.3208348,0.010273269,1312.8503,18.750368,14.49938,0.32155928,116.20785,1.3864499,0.8198304,3404.0002,25.580704,37.72684,0.48269987,114.84004,1.5638134,2009.2928,20.540123,22.269173,0.30985504,114.540726,1.9906993,634.6768,15.666185,7.626819,0.1870533,107.08292,1.8116283,157.15561,10.812125,1.7993328999999998,0.15460522,117.20428,10.620457,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,899.8703,15.504543,11.060902,0.26130468,118.26334,4.552253,2.212823,0.3669364,-1.0531195,0.3790047,2.4136302000000005,0.41753882,-9999.0,-9999.0,1.8592377,33.614544,156.58804410305962,0.6849339147797892,0.021503476,sdss,legacy,good,116,156.58808,0.68495794,ECO08732,0.0303,0.1097,0.0474,0.0193,0.1994,11.4683,18.3172,0.0778,0.6847,0.0215,0.271,156.588,0.1446,0.057,12.5543,6.15733,15.2129,14.5258,-0.0968952,11.8528,14.1665,0.6322,14.69,0.0264,0.0227,0.0206,-20.3688,13.8853,0.0352,6243.64,0.029,0.0391,0.0205,16.6107,3.74459,4.74621,2.2410400000000004,0.18259,0.894703,10.27,3.3998699999999995,1.92193,10.01,0.5755939999999999,2.39825,1.2917733,9.93,0.125893,1.35598,1034630000,9.16091,0,0,0,169302000,0,ALFALFA,0,1,6243.64,-20.3688,0.0,0.0,11.6149,1,11.6049,10.0825,0.0,0.510049,10.1265,6307,0.0,0.0,0.0,0.0,1.0,rs0261,1,1,0,1.1979,L,9.22726,0.48222,0.18259,10.07,-20.8953,1.7907099999999998,1.54722,2.69133,2.83136,0.339097,3.73198,0.315329,0.5065729999999999,,,0.8554823132488085
ECO10157,64,438,J102721.07+002520.1,156.83778320413177,0.422246758013204,17.103096,0.021720022,sdss,500,0.014609653,145533680.0,88.78321838378906,89.31639862060547,27259641,272,596,51941,27.000484000000004,1.0612138999999998,0.009894387,315.84552,7.291255499999999,15.087456,0.5554255,40.20065,1.5707395,0.667775,1467.7491,12.199387,69.09805,1.0778162,37.588387,0.38157102,96.22034,4.593444,4.529819,0.29772848,47.35302,2.5866911,421.1305200000001,9.801252,13.346505,0.33188185,39.618458,1.6449206000000005,45.96956,4.5799375,2.057086,0.25963584,33.219776,5.075183999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1426.061,14.926334,47.61277800000001,0.77650315,33.387753000000004,0.84987587,0.22934534,0.5207,-4.182244,0.4779069,2.8321855,0.5048011,-9999.0,-9999.0,0.59171146,19.970652,156.8378143588549,0.4222669541651392,0.021720022,sdss,legacy,good,116,156.83781000000005,0.42231616,ECO10157,0.0374,0.1355,0.0586,0.0238,0.2464,0.0,19.4287,0.0961,0.4223,0.0473,0.3348,156.838,0.1787,0.0,15.6376,2.04875,17.3865,17.0422,-0.0140915,0.0,16.8548,0.8894,5.3785300000000005,0.0,0.0243,0.023,-17.9255,16.72,0.0877,6333.31,0.0972,0.16,0.0247,18.444000000000006,2.4025,3.20285,1.29674,2.01323,0.363693,8.75,2.2698,1.15735,8.55,0.224304,1.46946,0.14294131,8.49,1.41254,1.09668,1480780000,9.31662,0,0,0,173078000,0,ALFALFA,0,1,6333.31,-17.9255,0.0,0.0,10.9499,1,11.0069,8.5725,0.0,0.502104,9.3865,7253,0.0,0.0,0.0,0.0,1.0,rs0264,1,1,0,1.28355,E,8.75575,0.5957819999999999,2.01323,8.57,-18.075,1.22861,1.18875,1.94854,2.16549,1.99678,2.88543,0.159794,0.251863,,,0.7946864175305851
ECO05499,65,439,J102725.01+011430.3,156.85424054833268,1.2417639884380074,15.486795,0.02206458,sdss,501,0.030009527,7103296500.0,319.4862365722656,261.4852905273437,27260241,272,602,51941,111.05969,1.430388,0.015096866,578.6094,14.408434,7.8539023,0.29114452,118.53532,2.3192995,0.73203444,1314.8137,14.869279,18.060913,0.34305188,99.73057,1.3065627,894.84924,12.295349,12.292079,0.2348078,116.98798,1.9521875,124.46781,10.832497,2.2414327000000003,0.16598488,86.719826,6.740981,79.515434,8.666939,1.1448469,0.15427738,129.59213,16.007393,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,134.45886000000002,8.970769,2.4317987000000003,0.21908292,151.82368,6.1234660000000005,-1.111015,0.4286484,-4.205983,0.4571270000000001,1.6137383,0.5715539000000001,-9999.0,-9999.0,3.852391,29.374277000000006,156.8542390337635,1.2417656064835119,0.02206458,sdss,legacy,good,116,156.85423,1.2417612,ECO05499,0.0247,0.0894,0.0386,0.0157,0.1625,11.5821,19.8543,0.0634,1.2417,0.0783,0.2209,156.85399999999996,0.1179,0.3537,13.0146,5.25609,15.6392,14.931,-0.07524489999999999,12.2571,14.5514,0.6283,18.1136,0.0381,0.0211,0.1187,-20.0794,14.2779,0.2432,6430.94,0.0579,0.0522,0.028,17.2773,3.94062,4.91536,2.49848,0.546113,0.983973,10.13,3.40086,2.17731,9.97,0.6628069999999999,2.42611,0.25483881,9.83,0.630957,1.7821599999999995,6019650000,8.8939,2491730000,142776000,1,193586000,2491730000,GBT,0,4,6441.28,-22.2032,0.0,89.5269,12.5679,0,12.5829,11.0505,0.0610492,0.5388109999999999,11.1165,3867,0.138536,12.3388,82.78200000000002,12.164,1.0,rs0266,1,1,0,1.1881,E,9.54035,0.392996,0.546113,9.97,-20.4868,1.9353,2.00254,2.81237,3.26185,0.33021,4.13892,0.45561,0.6759930000000001,,,0.882263640741702
ECO05530,75,524,J103934.51-001510.8,159.89378883403037,-0.25295056648844105,15.833682,0.018817492,sdss,596,0.02477442,916204600.0,143.53611755371094,184.1272735595703,27419113,274,191,51913,16.172127,1.1223545,0.0065034590000000005,465.56534000000005,6.440599400000001,16.582241,0.35208294,41.216267,0.6338385999999999,0.69552505,1361.6425,9.884942,47.685333,0.5845401,39.63071400000001,0.39468616,311.1962,4.5104760000000015,10.8982315,0.21911728,43.413296,0.97550565,405.5945,6.842216499999998,10.158454,0.17746168,38.320484,1.0452673,46.73085800000001,3.6042788,1.5993474,0.15313536,66.75831600000001,8.071280999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,431.88263,6.798901,11.176937,0.23821433,41.213634000000006,0.8239936999999999,-0.31654787,0.29791903,-3.4150748,0.2834764,2.1000416,0.31633705,-9999.0,-9999.0,0.48158863,35.994938,159.8937928070394,-0.2530195665802802,0.018817492,sdss,legacy,marginal,114,159.89377,-0.25304655,ECO05530,0.0306,0.1109,0.0479,0.0195,0.2016,13.3748,17.9955,0.0786,-0.2531,0.0262,0.2739,159.894,0.1462,0.1296,14.1683,5.11475,16.0063,15.567,0.0981388,13.6458,15.3769,0.5385,13.0127,0.1821,0.0213,0.0205,-19.0459,15.2235,0.076,5475.65,0.2332,0.1182,0.0207,17.0573,2.63944,3.4296800000000003,1.5164,0.600754,0.49268,9.35,2.40596,1.33987,9.17,0.316151,1.61572,0.42605873,9.03,0.28183800000000003,1.13502,0,9.56924,0,0,0,0,0,,0,7,5421.84,-22.5741,0.0,55.8457,12.7069,0,12.8889,11.0715,0.17139200000000002,0.344304,11.2355,263,0.254679,12.6974,92.267,12.5987,1.0,notinresolve,1,1,0,1.10497,L,8.66023,0.48743,0.600754,9.17,-19.2379,1.37853,1.25884,2.11318,2.29192,0.600641,3.02658,0.221621,0.34544899999999995,,,0.9230687387670501
ECO09923,86,591,J104754.60+004845.1,161.9775520133787,0.8125618926828312,15.348258,0.016197221,sdss,679,0.02105051,2280463600.0,275.03631591796875,231.59620666503903,27555610,275,556,51910,44.847206,1.1938966999999998,0.009605352,412.81848,8.85008,10.897629,0.35448309999999994,44.488995,1.2491767,0.68239826,1093.0936,11.663471,28.62367,0.51211554,39.906303,0.54722714,292.5016,6.2581797,7.6594257,0.22975357,45.2194,1.3219197,296.59723,9.595853,6.7448583,0.20626839,44.58963,1.7019218999999997,38.758324,5.459822,0.9976441,0.17351632,55.999424,5.8753605,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,234.25575,7.7149142999999984,5.5330834000000015,0.25093305,46.814766,2.179219,-0.47662875,0.3922647,-3.3406289,0.3807122000000001,0.59387463,0.39704576,-9999.0,-9999.0,0.7559409,28.770445,161.97750100272546,0.8125513099500109,0.016197221,sdss,legacy,good,113,161.97756,0.81251961,ECO09923,0.0262,0.0949,0.041,0.0167,0.1726,12.3374,17.0368,0.0673,0.8122,0.0242,0.2346,161.977,0.1252,0.0934,13.3782,6.91328,15.2813,14.8638,-0.0918446,12.6459,14.6732,0.4773,15.5338,0.0966,0.0243,0.0206,-19.3871,14.5134,0.0511,4679.93,0.016,0.0661,0.0255,16.1523,2.55976,3.42884,1.34229,1.7818200000000002,0.492071,9.41,2.57862,1.15028,9.19,0.30006,1.70954,1.7519658,9.15,1.41254,0.74015,2167550000,9.4821,0,0,0,127503000,0,ALFALFA,0,2,4619.75,-20.8436,0.0,106.658,11.7529,0,11.7979,10.2645,0.0612036,0.14441800000000002,10.3945,7094,0.109902,0.0,47.1499,11.6894,1.0,rs0334,1,1,0,1.14145,L,8.480310000000001,0.417391,1.7818200000000002,9.23,-19.9535,1.12248,0.800556,1.84616,1.77878,3.27929,2.50247,0.0838432,0.144249,,,2.360999967414126
ECO11315,92,699,J110539.54-002400.0,166.41476900890382,-0.4000193934967533,16.220572,0.01707291,sdss,798,0.026884224,1952448000.0,227.39144897460938,156.44979858398438,27702408,277,24,51908,58.532417,1.3354716999999998,0.01777803,263.56216,9.691007,6.344602,0.35043317,60.322765,2.7250774,0.65796775,813.3054,10.061502,19.34201,0.4131812,55.25798399999999,0.8831184000000001,274.41013,7.664052499999999,6.5260153,0.24904685,57.321346,1.900046,184.6755,9.571357,4.7803073,0.23008081,62.816338,3.0784721,35.133476,6.370597,0.8737889000000001,0.19545674,79.163925,15.100464,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,52.368847,7.448664,1.380046,0.26209477,65.48556500000001,10.295445,2.7404063,0.57871974,-1.8070574,0.5904549,0.5878643,0.6669227,-9999.0,-9999.0,1.2796983,24.228199,166.4147570680594,-0.4000138713405106,0.01707291,sdss,legacy,good,111,166.41473,-0.40002513,ECO11315,0.0211,0.0763,0.033,0.0134,0.1388,12.8695,18.294,0.0541,-0.3999,0.0225,0.1887,166.415,0.1007,0.2045,13.8788,5.4142199999999985,16.3969,15.7444,-0.194424,13.2355,15.3989,0.4066,17.5074,0.0695,0.0217,0.0218,-18.5995,15.0845,0.0375,4940.24,0.8254,0.0766,0.0216,17.7069,3.5959,4.5492,2.16267,0.101761,0.911327,9.61,3.29786,1.84429,9.49,0.592951,2.34456,0.31768116,9.33,0.125893,1.30743,0,8.926960000000003,0,0,0,0,0,,0,1,4940.24,-18.5995,0.0,0.0,11.3139,1,11.1319,9.5065,0.0,0.168822,9.6005,8007,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,0,1.03164,E,9.21566,0.335694,0.101761,9.49,-18.9789,1.8806,1.52863,2.75462,2.81487,0.09828610000000003,3.68889,0.373154,0.5943579999999999,,,0.9146775455817716
ECO05603,106,799,J110855.77+002641.3,167.23240893536303,0.4447998724010071,14.821898999999998,0.012902472,sdss,906,0.014736857,566826900.0,167.46133422851562,162.33753967285156,27846900,278,469,51900,46.045277,1.0206627,0.0036370063,3262.542,33.726566,26.248043,0.39407584,60.51761,1.2633929,0.771672,14640.784,125.19048,116.3585,1.5385013,59.054085,1.0103178,2453.285,27.321524,19.497627,0.29284373,60.21031,2.1133773,4308.623,47.737007,22.039284,0.30619785,56.555813,0.98358434,260.10397,15.785588,1.9678121,0.14709137,60.613808,3.2343807,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8542.296999999999,77.86861400000002,45.75774000000001,0.51722485,55.979824,1.4353484,4.2136574,0.2404307,-1.1806799,0.20161635,2.3655179,0.17848523,-9999.0,-9999.0,0.51716876,44.884995,167.2324046818795,0.4448177430366406,0.012902472,sdss,legacy,marginal,110,167.2324,0.44480423,ECO05603,0.0225,0.0815,0.0352,0.0143,0.1482,12.2978,16.1254,0.0578,0.4449,0.0215,0.2014,167.233,0.1075,0.1042,13.2223,3.37293,14.9192,14.5688,0.00221634,12.6412,14.4782,0.8063,9.31721,0.0915,0.0313,0.0224,-19.1517,14.3287,0.0263,3695.66,0.3931,0.0585,0.0204,15.6422,2.19294,3.02603,1.04391,1.43656,0.348639,9.25,2.33075,0.8972530000000001,9.07,0.201979,1.49767,1.1518808,8.95,1.41254,0.684866,0,9.78911,0,0,0,0,0,,0,1,3695.66,-19.1517,0.0,0.0,11.1439,1,11.2559,9.0725,0.0,0.107796,9.8725,4292,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,0,1.12228,E,9.33356,0.35833000000000004,1.43656,9.07,-19.3478,1.22445,0.770826,1.98952,1.80961,1.43622,2.57468,0.099699,0.185659,,,2.1641544062027744
ECO07184,113,835,J111414.81-004300.0,168.5617510594096,-0.7166648510736982,16.314325,0.017564772,sdss,945,0.022281388,303641470.0,150.42913818359375,115.75376892089844,27921684,279,216,51984,0.0,1.1729599,0.019688532,143.07856999999996,5.168829,12.471103,0.71331704,41.583054,2.146976,0.7555035,400.7832,5.172237,34.61097,0.86054504,40.88678,0.82667893,49.452114,3.2230208,4.2706019999999985,0.38706297,45.88989,4.619954,140.25336,6.460426999999998,9.120593,0.4080432000000001,31.469797,2.2576032,22.234629,3.3741837,1.831446,0.34443474,73.078186,12.84705,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,338.8684,6.3135614,22.323912,0.66937184,31.950336,1.1430228,0.8778556999999999,0.80523956,-2.202448,0.81262463,1.4845098,0.8869773999999999,-9999.0,-9999.0,0.007795898000000002,13.928076,168.56174326387463,-0.7166927656545232,0.017564772,sdss,legacy,good,109,168.56178,-0.71662571,ECO07184,0.0245,0.0888,0.0384,0.0156,0.1615,14.0258,17.9703,0.063,-0.7167,0.0314,0.2195,168.562,0.1171,0.3699,14.8493,8.1425,16.43,16.1242,-0.08996389999999999,14.1376,15.9482,0.3215,16.913,0.1834,0.0424,0.0207,-18.3023,15.8155,0.0356,5093.06,0.2324,0.2541,0.0221,17.4025,2.35905,3.16224,1.24015,2.10426,0.378504,8.89,2.30059,1.09346,8.71,0.231815,1.4974,0.40558985,8.63,1.41254,0.852678,0,9.53436,0,0,0,0,0,,0,1,5093.06,-18.3023,0.0,0.0,10.9979,1,11.0769,8.7205,0.0,0.188892,9.6035,5285,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,0,1.2097,L,7.665189999999999,0.390502,2.10426,8.71,-18.5975,1.18222,0.929224,1.90454,1.91935,2.10491,2.64166,0.115557,0.192102,,,0.8923984146669468
ECO07341,135,917,J112025.60+010400.6,170.10672829849682,1.066790244452576,16.060024,0.023037978,sdss,1037,0.020026496,1208621400.0,175.20196533203125,187.04147338867188,28037812,280,378,51612,38.82639,1.1913642,0.016501728,228.92686,6.9614395999999985,12.695517,0.58914393,40.43923,2.2327888,0.74860287,676.48096,7.621842,37.271946,0.7823543000000001,42.115913,0.59342027,96.97956,4.324699400000001,5.3432646,0.33278504,52.57431800000001,2.6058009,160.54005,8.320558,6.872665,0.31826913,44.321472,2.2802830000000003,24.52998,4.2437086,1.3046763,0.2841875,43.747505,9.235849,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,329.10263,7.8761168,14.72056,0.52282894,38.562508,1.7696041,-2.0285125,0.66576993,-3.9309976,0.65771186,2.3137352000000004,0.7317197,-9999.0,-9999.0,1.1498852,16.285042,170.10669550928287,1.0668406823794012,0.023037978,sdss,legacy,good,108,170.10672,1.0668276,ECO07341,0.0222,0.0805,0.0348,0.0142,0.1464,13.031,18.0454,0.0571,1.0669,0.0297,0.1989,170.107,0.1062,0.266,14.4122,6.59012,16.1529,15.7836,-0.0118408,14.3552,15.5983,0.5047,15.1767,0.6474,0.0265,0.0209,-19.2437,15.4248,0.0918,6744.11,0.0317,0.2784,0.0252,17.1321,2.61544,3.4397,1.46506,1.56586,0.453447,9.37,2.42809,1.29465,9.17,0.283039,1.60383,0.60735055,9.07,1.41254,1.06239,2019000000,9.45127,0,0,0,219457000,0,ALFALFA,0,2,6772.31,-19.4443,0.0,49.9922,11.2089,1,11.3249,9.2575,0.11350899999999997,0.555141,9.7645,5386,0.0987455,0.0,42.6475,11.2849,1.0,rs0444,1,1,0,1.124,L,8.16819,0.353983,1.56586,9.17,-19.504,1.27979,1.16389,2.00718,2.16949,1.28074,2.89688,0.172693,0.274197,,,1.0368802698685275
ECO05705,150,989,J114013.23-002442.1,175.05513426000488,-0.41170579535992974,16.12096,0.022018798,sdss,1120,0.02137711,426043840.0,100.49677276611328,112.54661560058594,28202958,282,29,51658,45.952305,1.0211074,0.005053826,1822.527,16.831482,34.20872,0.4859893,58.897125,1.4542138999999998,0.72501177,11572.032,83.08445999999998,210.97679,2.446459,63.94712,1.0002645,1359.8715,14.13579,24.792646,0.35379845,58.777233,2.257047,3105.6523,28.487282,37.25196500000001,0.45028785,54.835556,1.1210991,163.79347,7.8613586,2.8114583,0.16841848,54.47427,2.8323104,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8738.086,59.780315,108.21198,1.0129683,61.33282,2.16782,11.702921,0.35235253,2.6528916,0.29024544,6.332187,0.27885568,-9999.0,-9999.0,0.78821456,35.466568,175.0551339053583,-0.4117109230758789,0.022018798,sdss,legacy,good,106,175.05514,-0.41167158,ECO05705,0.0116,0.042,0.0182,0.0074,0.0765,13.2516,16.8103,0.0298,-0.4117,0.0266,0.1039,175.055,0.0554,0.1806,14.5636,2.10854,16.177,15.928,0.0617752,13.8488,15.8707,0.8337,5.74656,0.1281,0.0214,0.0249,-18.9462,15.6807,0.0272,6439.65,0.3496,0.1858,0.0206,16.8281,2.10265,2.99181,0.8822,1.71485,0.287672,9.13,2.39728,0.739197,8.95,0.144669,1.50813,0.92048365,8.83,1.41254,0.6234,0,9.75128,0,0,0,0,0,,0,1,6439.65,-18.9462,0.0,0.0,11.0969,1,11.2099,8.9575,0.0,0.32871500000000003,9.8225,4374,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,0,1.1326200000000002,E,9.12804,0.184882,1.71485,8.95,-19.0257,1.35636,0.732662,2.20638,1.8912,1.71488,2.74123,0.08855249999999999,0.197815,,,0.5101153543942338
ECO07241,157,1043,J113929.70+000659.5,174.8738428601719,0.11652277884089175,16.580671,0.019630823,sdss,1181,0.029747669,544987700.0,139.89564514160156,224.40304565429688,28263958,282,639,51658,0.0,1.2109101999999998,0.00815738,730.9599,10.811914,17.590782,0.40533012,53.00998000000001,0.8789227,0.74796546,2223.1926,18.655466,54.342983,0.75608736,43.161312,0.5256137,558.6709599999998,8.23001,13.655968,0.27598011,46.519726,1.024551,618.7806400000002,11.274332,11.904088,0.23702551,37.044487,0.9956059000000002,64.81657,5.824099,1.5509828,0.17454061,60.68787,3.2576582000000003,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,620.71545,10.469484,12.21937,0.28419003,41.710697,0.9696036,1.3064579,0.35843995,-2.415191,0.3417448,0.5203527,0.33032942,-9999.0,-9999.0,0.6811229,28.021046,174.87377638078834,0.11653344381894842,0.019630823,sdss,legacy,good,106,174.87368,0.11655259,ECO07241,0.0136,0.0492,0.0213,0.0086,0.0894,13.8924,18.357,0.0349,0.1165,0.045,0.1215,174.87400000000005,0.0648,0.2672,14.574000000000002,2.66026,16.5959,16.1207,0.0382614,13.88,15.8884,0.8123,6.27384,0.0823,0.0235,0.0458,-18.5058,15.714,0.0385,5737.3,0.0581,0.0872,0.0215,17.597,2.83632,3.7107,1.57916,0.471979,0.626865,9.29,2.75841,1.34742,9.05,0.39513,1.88402,0.59629215,8.91,0.28183800000000003,0.892466,520343000,8.86242,0,0,0,81151400,0,AO,0,1,5737.3,-18.5058,0.0,0.0,11.1529,1,11.1159,9.1055,0.0,0.646583,9.2925,5331,0.0,0.0,0.0,0.0,1.0,rs0532,1,1,0,1.08696,E,9.03894,0.216179,0.471979,9.09,-18.9776,1.32135,1.00358,2.05238,2.03128,0.532276,2.76231,0.182535,0.293648,,,0.5464038319622246
ECO02973,163,1068,J114253.92+000942.7,175.72472938840198,0.1618911421717924,15.820478,0.018470056,sdss,1208,0.021377902,1301796600.0,171.20094299316406,184.6818389892578,28342659,283,426,51959,15.582633,1.1980718,0.011300756,245.9592,8.199386,8.146344000000001,0.4167631,35.099773,1.5426706,0.69867706,625.2264,8.06216,20.262396,0.46301132,41.697586,0.69114006,139.0357,5.869768,4.5058823,0.26119232,38.590866,2.0912323,197.16266,9.407578,5.0345507000000005,0.22021203,44.34445,1.9215934,30.070194,5.4907994,0.95308566,0.21617179,41.583817,6.3036660000000015,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,248.0979,8.610294999999999,6.5802355,0.31196508,43.862743,1.7607573,-2.005147,0.44705287,-3.898186,0.4441583,1.5364125,0.50665903,-9999.0,-9999.0,0.31395203,23.799335,175.72469649157608,0.1618711398825371,0.018470056,sdss,legacy,good,105,175.72472,0.16186048,ECO02973,0.0157,0.057,0.0247,0.01,0.1037,13.1655,17.2818,0.0404,0.1617,0.0258,0.1409,175.725,0.0752,0.3367,14.1431,4.7544,15.7409,15.4244,-0.138077,13.6762,15.2636,0.8178,10.4935,0.2049,0.0345,0.0211,-19.0794,15.1407,0.0276,5369.78,0.0198,0.15,0.0207,16.5944,2.32426,3.14153,1.1822700000000002,1.47694,0.397764,9.27,2.35702,1.02699,9.01,0.242485,1.53975,0.75580678,8.95,1.41254,0.881863,1533980000,9.33195,0,0,0,125507000,0,ALFALFA,0,3,5368.51,-21.0941,0.0,30.0429,11.4609,0,11.9079,9.8655,0.16549,0.486367,10.3345,1215,0.116716,0.0,64.0735,11.7313,1.0,rs0549,1,1,0,1.11683,L,8.4885,0.250706,1.47694,9.05,-19.3319,1.18868,0.962425,1.89985,1.94427,2.06667,2.65545,0.12626600000000002,0.206829,,,1.2107337495493662
